r,l,t
2.86,28,9.769173
2.79,12,9.774443
2.69,12,9.779786
2.92,26,9.790847
2.89,16,9.798269
0.4,26,9.811799
2.85,32,9.83079
0.39,30,9.846491
0.3,32,9.861757
0.37,32,9.876515
0.36,26,9.887577
0.32,28,9.899546
2.76,16,9.906446
0.39,30,9.918897
2.77,16,9.926446
0.28,26,9.937328
0.38,24,9.949306
2.82,16,9.956729
0.19,32,9.97069
2.78,18,9.978693
0.32,32,9.992853
0.38,22,10.002849
0.28,16,10.010402
2.76,16,10.017359
0.27,32,10.031433
0.35,30,10.044337
2.87,30,10.056848
0.3,18,10.068066
0.27,22,10.077621
2.82,16,10.084586
2.71,32,10.099527
0.38,32,10.116676
0.28,30,10.12922
0.39,24,10.139466
0.22,20,10.162291
0.38,24,10.172688
2.81,20,10.181122
0.32,20,10.189806
0.26,32,10.204445
2.83,16,10.211558
2.9,20,10.220482
0.26,32,10.234545
0.27,32,10.248567
2.82,20,10.257106
2.81,18,10.264849
0.39,32,10.278628
0.37,30,10.969528
0.33,18,10.977435
2.75,10,10.981991
2.84,16,10.988924
2.84,16,10.996091
2.8,16,11.002974
0.34,28,11.014765
2.83,14,11.021648
2.81,22,11.031167
2.9,20,11.039822
2.86,22,11.049278
0.29,28,11.062527
2.84,18,11.07055
0.23,32,11.084807
0.36,32,11.099053
0.37,32,11.113007
0.35,32,11.127173
2.76,12,11.133448
2.76,14,11.140755
2.69,12,11.146004
2.91,20,11.154495
2.81,20,11.163468
0.25,32,11.177576
0.28,32,11.191587
0.42,28,11.204297
2.82,16,11.21155
2.76,20,11.220058
2.86,18,11.227739
2.81,14,11.233759
2.75,16,11.242455
0.3,24,11.252807
0.32,28,11.264967
2.76,18,11.272855
2.86,24,11.302738
0.31,22,11.312377
0.32,24,11.322775
0.33,20,11.331454
2.73,12,11.336835
2.8,14,11.34328
2.86,22,11.352807
0.32,32,11.367806
2.85,16,11.375019
2.76,12,11.38049
0.41,20,11.389155
0.33,18,11.397176
2.76,14,11.403407
0.34,28,11.415512
2.82,16,11.42254
0.19,32,11.436821
2.81,16,11.44424
0.24,32,11.458787
0.21,32,11.477991
2.76,12,11.486724
2.73,10,11.49355
0.23,22,11.505259
2.78,10,11.509975
2.79,20,11.518471
2.79,14,11.5245
0.37,22,11.533862
0.38,18,11.54178
0.31,32,11.555693
2.83,16,11.562774
2.8,20,11.574834
0.4,22,11.584334
0.38,28,11.596208
2.8,18,11.604012
0.38,28,11.615678
2.9,28,11.628006
2.78,12,11.635082
2.84,18,11.643018
0.42,28,11.654588
2.73,10,11.659017
2.84,26,11.670571
2.9,24,11.680782
2.81,18,11.688469
2.75,10,11.69624
2.81,16,11.703286
2.82,14,11.709434
0.3,32,11.723802
2.88,32,11.738268
2.8,20,11.746843
0.44,32,11.775124
0.33,22,11.784644
2.78,22,11.794154
2.86,16,11.80096
0.31,20,11.809474
0.34,24,11.819504
0.35,24,11.829773
2.82,14,11.835908
2.82,26,11.851298
0.45,20,11.86233
2.77,16,11.869297
2.82,22,11.878662
2.95,14,11.886646
0.35,32,11.901405
2.81,20,11.909975
2.81,26,11.920645
0.26,30,12.625536
2.75,12,12.631079
0.3,32,12.645651
0.31,24,12.656142
2.75,10,12.660654
0.37,16,12.668742
0.36,32,12.682839
2.74,10,12.687346
2.82,12,12.692757
2.78,10,12.69735
2.9,32,12.711821
2.77,18,12.719946
0.3,32,12.734215
0.37,24,12.744367
0.3,32,12.758597
0.37,28,12.770557
0.42,20,12.779192
0.21,32,12.793247
0.25,32,12.807849
0.36,32,12.821947
2.68,10,12.826773
0.37,24,12.837127
2.86,30,12.853004
0.21,32,12.874491
2.73,10,12.879334
2.69,14,12.885777
2.78,14,12.891876
2.82,12,12.89732
2.85,20,12.905997
2.87,14,12.912101
0.32,22,12.921442
0.39,32,12.954525
2.78,16,12.961756
2.79,32,12.976033
2.83,18,12.983953
2.78,12,12.989274
0.38,32,13.003552
2.79,16,13.010655
2.82,20,13.019177
0.39,20,13.027719
2.83,32,13.042163
0.32,32,13.05652
0.35,32,13.071136
2.87,26,13.08629
2.75,14,13.092557
2.75,16,13.099822
2.78,12,13.105273
2.76,18,13.113007
2.73,12,13.118328
0.31,28,13.130077
2.86,14,13.136217
0.32,18,13.144007
2.84,14,13.15011
2.91,22,13.159668
2.7,14,13.166267
2.81,16,13.173329
0.25,32,13.187557
2.95,26,13.199172
2.79,12,13.206926
2.88,18,13.217453
2.93,16,13.224422
0.35,18,13.23212
0.36,32,13.246367
2.79,14,13.252668
2.75,12,13.258154
0.24,32,13.272656
0.41,28,13.285081
2.89,16,13.292238
2.82,14,13.298745
2.79,20,13.307377
2.83,18,13.315285
2.84,28,13.327384
2.84,18,13.335515
0.32,28,13.347651
2.82,14,13.354007
2.78,10,13.358533
2.8,22,13.368032
2.68,10,13.372633
2.84,10,13.377337
2.81,14,13.383672
0.39,24,13.412884
2.86,16,13.421122
2.86,22,13.430902
2.81,12,13.436413
2.76,16,13.44388
0.29,26,13.455162
0.45,22,13.464818
0.33,32,13.479407
2.8,18,13.487341
2.76,22,13.499493
2.84,16,13.507312
0.21,32,13.521766
2.91,30,13.534796
0.32,32,13.549351
2.82,18,13.558644
2.74,12,13.566006
2.79,10,13.570778
2.86,24,13.580976
2.82,16,13.587902
2.75,12,14.300764
2.78,20,14.309251
2.82,14,14.31532
0.32,32,14.329005
0.33,30,14.34134
2.76,12,14.346545
2.86,22,14.355825
2.82,16,14.362723
2.76,18,14.370219
2.78,10,14.376438
0.35,32,14.39358
0.29,24,14.404088
2.79,12,14.409319
2.91,30,14.422031
2.76,28,14.433786
0.29,28,14.445648
0.36,22,14.454963
2.8,22,14.464303
0.39,20,14.472788
2.86,16,14.479771
2.79,16,14.486763
2.82,18,14.494564
2.68,10,14.49908
2.81,26,14.511686
2.78,14,14.518017
2.81,12,14.523408
2.8,16,14.533603
2.81,10,14.538743
2.89,30,14.551445
2.74,10,14.555939
2.73,16,14.563107
2.71,14,14.569376
2.79,20,14.59227
2.79,12,14.597617
0.36,18,14.605523
2.75,16,14.612321
2.74,14,14.618458
2.86,22,14.627747
0.26,32,14.642688
2.78,14,14.648949
2.85,18,14.656809
0.26,32,14.672379
2.69,16,14.680609
2.84,16,14.687573
0.37,18,14.695497
2.76,12,14.703669
2.79,14,14.710191
2.7,10,14.714803
2.84,24,14.726816
0.4,32,14.740681
0.37,32,14.754398
0.19,32,14.768069
0.25,32,14.78629
2.85,16,14.793619
2.75,18,14.801661
2.74,12,14.807082
2.75,10,14.811826
2.82,16,14.819032
0.31,32,14.834363
2.82,24,14.844869
2.79,10,14.849357
2.78,12,14.856124
0.39,20,14.866237
0.38,26,14.877483
0.29,26,14.888763
0.4,22,14.90291
2.72,12,14.910118
2.84,20,14.919053
2.85,28,14.931419
2.78,22,14.942974
0.36,22,14.952267
0.36,18,14.960073
2.75,10,14.964545
2.82,16,14.971466
2.79,18,14.979023
2.75,14,14.984979
2.86,24,14.99998
2.77,10,15.004641
2.68,14,15.011042
0.37,30,15.023537
2.9,16,15.030721
2.69,10,15.035808
2.88,24,15.046345
2.84,22,15.055884
2.86,26,15.073773
2.79,10,15.078292
2.74,10,15.082757
2.74,10,15.087193
2.74,10,15.091691
2.82,18,15.09943
0.39,26,15.110684
2.79,18,15.118484
2.82,16,15.125451
0.48,28,15.137107
2.81,24,15.147392
2.78,20,15.155898
0.37,20,15.164551
0.31,32,15.179061
2.79,12,15.184436
0.25,32,15.198845
2.79,16,15.20583
2.73,14,15.212547
2.79,12,15.217973
2.82,22,15.227434
2.81,22,15.236672
0.35,26,15.247908
2.77,28,15.941094
0.39,25,15.951915
0.21,32,15.966583
2.82,14,15.973027
2.69,14,15.97916
2.78,12,15.984489
2.79,10,15.989085
2.78,14,15.995388
2.84,18,16.003181
2.82,18,16.011339
0.21,32,16.025596
2.74,16,16.032926
2.91,24,16.043224
0.33,28,16.054986
2.81,24,16.065068
2.63,10,16.06965
2.82,14,16.075768
2.79,12,16.081067
0.29,16,16.088021
0.21,32,16.102504
2.79,14,16.112316
2.83,16,16.119585
2.81,14,16.125747
2.84,30,16.138227
0.44,22,16.147618
2.82,16,16.154561
2.69,10,16.15908
2.75,10,16.163739
2.74,10,16.170926
2.83,16,16.178907
2.82,26,16.189823
2.76,14,16.201161
2.71,14,16.207457
2.79,10,16.212588
2.82,20,16.221226
2.81,16,16.228138
2.81,14,16.234231
2.82,22,16.245064
2.75,10,16.249595
2.83,30,16.262309
2.76,10,16.266808
2.73,10,16.271181
2.73,10,16.275553
0.26,32,16.289653
2.76,14,16.295827
2.75,12,16.301094
2.73,12,16.306315
