r,l,t
0.22,28,8.521473
0.28,32,8.542889
0.33,22,8.557237
0.29,16,8.567853
0.27,14,8.577458
0.22,18,8.589262
0.32,24,8.607564
0.25,22,8.621897
0.32,16,8.633085
0.3,24,8.648991
0.26,18,8.660974
0.2,32,8.68314
0.23,24,8.701221
0.22,18,8.713418
0.35,18,8.72528
0.18,14,8.734541
0.25,16,8.747272
0.32,14,8.757757
0.28,20,8.77086
0.31,20,8.810659
0.23,16,8.821413
0.24,26,8.838352
0.26,22,8.85533
0.24,20,8.86871
0.28,30,8.887994
0.27,28,8.906089
0.23,16,8.916719
0.21,22,8.931492
0.26,18,9.915869
0.24,24,9.931827
0.21,14,9.941509
2.83,14,9.95107
0.25,19,9.963756
0.3,14,9.973397
2.83,14,9.983457
0.22,14,9.993131
0.25,24,10.008954
0.27,16,10.019989
0.27,24,10.035892
0.25,30,10.055703
0.28,32,10.077483
0.3,18,10.090375
0.29,18,10.102635
2.79,14,10.11214
0.23,20,10.125521
0.31,22,10.139966
0.35,14,10.149765
0.29,16,10.16042
0.26,22,10.174859
0.28,18,10.186769
0.25,18,10.198857
0.26,20,10.212231
0.26,24,10.228053
0.22,16,10.23876
2.79,14,10.248379
0.35,22,10.263547
0.3,20,10.276977
0.24,22,10.301569
0.28,16,10.312511
0.26,26,10.329794
0.27,20,10.343341
0.19,14,10.35296
0.28,14,10.362618
0.27,16,10.373523
0.26,18,10.385966
0.32,20,10.399417
0.27,22,10.414072
0.25,18,10.426263
0.24,32,10.449283
0.26,18,10.461908
0.29,18,10.494173
0.25,20,10.507529
0.21,18,10.51954
0.32,14,10.529627
0.27,20,10.543102
0.19,14,10.552715
2.83,16,10.564019
0.28,14,10.57362
0.26,16,10.586268
0.33,16,10.597517
0.26,14,10.607161
0.22,18,10.619794
0.21,16,10.630572
0.27,16,10.642568
0.36,16,10.656975
0.27,16,10.667569
0.3,22,10.681878
0.28,16,10.695613
0.25,18,10.707657
0.37,18,10.719487
0.24,14,10.728828
0.21,14,10.738226
0.27,28,10.756325
0.26,25,10.775649
0.31,16,10.786405
0.25,16,10.797441
0.23,18,10.809144
0.3,16,10.819633
0.26,18,10.832366
0.31,16,10.847879
0.2,22,10.863279
0.27,14,10.872721
0.35,14,10.882334
0.23,20,10.895454
0.26,18,10.907248
0.28,16,10.917678
0.26,18,10.929404
0.27,24,10.94503
0.33,32,10.966268
0.33,20,10.979288
0.35,14,10.988566
0.22,22,11.00281
0.28,14,11.012037
0.25,14,11.021378
0.34,16,11.031861
0.29,22,11.046092
0.2,18,11.058031
0.24,14,11.067319
0.22,16,11.077774
0.26,18,11.089865
0.34,20,11.103941
0.24,18,11.116646
0.22,14,11.128608
2.83,12,11.136973
0.32,14,11.146649
2.83,12,11.156032
0.26,20,11.172031
2.79,20,11.205777
0.25,26,11.223068
0.25,14,11.232672
2.79,16,11.244086
0.25,14,11.253787
0.21,26,11.272085
0.29,16,11.282781
0.23,20,11.295887
0.36,18,11.307667
0.35,22,11.321855
