r,l,t
1.11,35,8.181808
0.9,35,8.197234
0.99,35,8.877076
0.97,35,8.893003
0.91,35,8.908455
0.81,35,8.92411
1.02,35,8.939918
0.94,35,8.958373
0.41,35,8.974253
1.22,35,8.990027
0.86,35,9.006136
0.64,35,9.023559
0.49,35,9.03914
1.01,35,9.05469
0.85,35,9.070458
0.94,35,9.089289
0.79,35,9.105186
0.82,35,9.124257
0.82,35,9.140973
1.1,35,9.156971
0.73,35,9.174148
0.85,35,9.190909
0.63,35,9.20706
0.88,35,9.223951
1.18,35,9.254855
0.84,35,9.270689
0.77,35,9.286996
1.3,35,9.306931
0.98,35,9.322957
0.94,35,9.339023
0.97,35,9.354988
0.72,35,9.370765
1.03,35,9.386474
1.18,35,9.40682
0.96,35,9.425377
1.16,35,9.441714
0.97,35,9.457575
0.84,35,9.473269
0.93,35,9.489245
0.89,35,9.507294
0.94,35,9.527335
0.95,35,9.54327
1.0,35,9.560999
0.99,35,9.577073
1.03,35,9.593313
0.83,35,9.608885
0.65,35,9.624711
0.79,35,9.641099
0.72,35,9.656674
0.98,35,9.672285
0.98,35,9.688301
0.97,35,9.703658
0.95,35,9.744498
0.91,35,9.761094
1.0,35,9.778005
1.14,35,9.795385
0.98,35,9.811471
1.05,35,9.827086
0.54,35,9.843131
0.9,35,9.858966
0.91,35,9.879593
0.82,35,10.57448
0.98,35,10.592484
0.85,35,10.608119
1.09,35,10.626025
1.12,35,10.641475
0.79,35,10.657027
0.94,35,10.672951
0.8,35,10.688828
0.83,35,10.7043
1.01,35,10.720023
1.08,35,10.736678
0.87,35,10.752688
1.03,35,10.768206
0.95,35,10.786949
1.2,35,10.802619
0.92,35,10.818288
0.67,35,10.833724
0.66,35,10.849282
0.98,35,10.864905
0.49,35,10.880745
0.79,35,10.901265
0.88,35,10.917637
0.77,35,10.933379
0.98,35,10.949108
0.89,35,10.964453
0.97,35,10.985154
0.81,35,11.003886
1.05,35,11.021631
1.03,35,11.037812
0.8,35,11.054504
0.68,35,11.071816
1.17,35,11.087503
1.13,35,11.103249
0.8,35,11.119753
0.96,35,11.137038
1.12,35,11.152915
1.23,35,11.168948
1.09,35,11.185965
1.01,35,11.201749
0.77,35,11.222213
1.02,35,11.237965
0.75,35,11.253424
0.87,35,11.268974
0.95,35,11.28469
1.03,35,11.300332
1.05,35,11.31599
0.86,35,11.331528
0.96,35,11.347239
0.9,35,11.362975
0.94,35,11.394989
0.49,35,11.410725
1.17,35,11.431062
1.09,35,11.45147
1.16,35,11.467988
0.95,35,11.483519
1.09,35,11.499383
1.04,35,11.518351
0.88,35,11.534026
1.12,35,12.235057
1.2,35,12.25089
0.99,35,12.266484
1.0,35,12.282082
1.1,35,12.297568
1.22,35,12.313341
0.91,35,12.328951
