r,l,t
3.1,20,6.699045
0.52,32,6.713418
0.7,18,6.721328
2.89,10,6.72577
0.57,32,6.739581
0.62,32,6.754202
0.44,32,6.773505
0.79,28,6.785704
2.97,14,6.791993
0.7,24,6.802273
0.74,22,6.814629
3.05,14,6.822196
0.69,26,6.838562
0.6,26,6.849365
0.74,32,6.863695
0.62,26,6.874846
0.53,26,6.886092
0.66,22,6.895406
0.53,28,6.907073
0.6,22,6.919405
0.37,32,6.942629
2.86,12,6.948778
0.56,32,6.964084
0.64,26,6.97505
0.65,32,6.988956
0.44,32,7.004174
0.73,18,7.01207
0.62,20,7.020629
0.66,20,7.029184
0.6,26,7.039975
3.05,26,7.050836
0.7,32,7.065422
0.75,32,7.079448
0.77,22,7.088818
3.04,16,7.09566
0.64,32,7.109468
3.16,28,7.121155
3.15,26,7.132025
0.52,32,7.148733
0.69,28,7.161006
2.94,12,7.166408
0.61,30,7.179058
0.6,24,7.189269
0.56,32,7.203269
0.65,24,7.215594
0.76,32,7.229816
0.76,28,7.24181
0.6,26,7.25285
3.07,18,7.260705
0.73,18,7.268544
0.72,22,7.278539
3.0,18,7.291384
0.82,26,7.302667
3.02,20,7.311181
0.59,24,7.321651
0.71,32,7.33579
3.04,26,7.346961
2.89,10,7.355056
0.68,26,7.367676
3.13,32,7.381704
0.5,32,7.398128
0.6,32,8.077188
0.36,32,8.090852
2.94,20,8.099306
0.63,22,8.108489
0.69,32,8.122016
0.74,30,8.134424
3.04,18,8.142122
0.74,24,8.152082
3.21,32,8.165977
0.7,22,8.175273
3.04,20,8.183725
2.97,14,8.189824
0.72,31,8.202667
0.54,16,8.209504
2.93,10,8.215314
0.64,22,8.2252
3.02,20,8.233566
0.67,20,8.241946
0.65,32,8.255658
0.65,20,8.264404
0.58,32,8.279198
0.73,20,8.292848
0.66,22,8.302455
0.6,32,8.316953
2.99,22,8.326381
0.74,32,8.342082
2.94,12,8.348274
0.44,32,8.362385
2.88,12,8.367793
0.73,22,8.377211
0.53,32,8.391197
0.55,32,8.421227
0.61,20,8.430405
0.63,30,8.443591
0.67,32,8.457914
3.13,20,8.46659
0.44,32,8.480754
0.44,32,8.495216
3.04,18,8.503091
0.6,32,8.517048
2.89,12,8.526537
2.96,18,8.534638
0.71,26,8.545856
0.73,26,8.556801
0.55,32,8.572105
2.96,12,8.577592
0.71,31,8.590698
0.5,32,8.604943
0.7,26,8.616317
2.94,12,8.62172
2.86,10,8.626163
0.68,24,8.636714
0.73,20,8.645416
0.62,22,8.654774
2.97,26,8.665823
0.74,28,8.677852
2.91,12,8.683183
0.37,32,8.697093
0.73,32,8.711412
3.12,18,8.719273
0.6,32,8.733914
3.07,20,8.74413
2.97,12,8.749519
0.59,26,8.760886
2.89,24,8.771296
0.53,32,8.788836
2.78,10,8.793482
3.2,28,8.805427
0.49,21,8.814472
0.82,18,8.822426
0.6,22,8.832055
0.74,32,8.846403
0.71,28,8.858295
0.56,18,8.869661
0.44,32,8.896981
0.58,32,8.911562
2.86,16,8.918715
0.59,24,8.929147
0.45,32,8.944026
0.69,22,8.958038
0.6,26,8.971636
2.93,14,8.977912
0.53,32,8.995443
0.69,32,9.009961
0.7,22,9.019699
0.62,20,9.686014
3.17,18,9.693874
0.34,32,9.708066
0.66,28,9.721553
0.62,17,9.728979
0.59,24,9.739475
3.02,26,9.757571
2.99,20,9.778244
2.94,18,9.786898
0.76,26,9.797983
0.71,31,9.812469
0.7,31,9.825606
0.68,28,9.837516
3.05,14,9.843832
0.81,20,9.852473
2.99,20,9.861133
3.32,20,9.869896
2.89,16,9.876875
0.6,24,9.887223
0.64,28,9.899228
0.62,26,9.9131
2.94,14,9.91943
0.67,26,9.930469
0.29,32,9.945632
0.59,22,9.955071
3.15,22,9.967346
0.7,32,9.986648
0.6,30,9.999078
0.36,32,10.013202
3.15,22,10.023194
0.53,32,10.042868
0.37,32,10.056906
0.6,32,10.075122
0.52,32,10.089468
2.83,10,10.094171
0.68,18,10.102198
2.96,22,10.111667
0.42,32,10.126071
3.04,26,10.136995
3.07,20,10.146602
2.94,14,10.154459
3.12,20,10.163712
0.67,18,10.171447
3.14,18,10.179147
0.74,26,10.190157
0.34,32,10.204841
2.99,20,10.215039
2.99,18,10.223685
2.83,14,10.229855
2.86,10,10.234346
0.61,28,10.246426
3.02,16,10.253427
2.97,18,10.261251
0.78,26,10.272463
0.65,18,10.280112
2.94,14,10.286143
0.61,24,10.296135
0.7,20,10.304564
0.52,32,10.318416
0.37,32,10.332253
0.64,32,10.34622
3.07,22,10.355433
2.93,14,10.361431
0.58,28,10.373539
0.68,20,10.382265
3.07,20,10.390929
2.81,12,10.397541
2.91,16,10.405317
0.66,26,10.419844
3.07,28,10.431623
2.99,18,10.439276
3.05,20,10.447767
0.62,19,10.455983
0.53,28,10.467831
2.96,18,10.47557
0.61,32,10.503474
0.69,32,10.519132
3.04,22,10.528506
2.86,10,10.532859
0.52,32,10.547198
0.54,32,10.560967
2.99,18,10.569103
0.62,30,10.581311
3.1,16,10.588191
0.65,26,10.598924
0.6,28,10.61046
3.07,16,10.617631
2.88,10,10.62195
0.7,20,10.630309
0.62,28,11.309539
0.52,32,11.326576
2.83,14,11.333831
0.82,32,11.347806
3.02,20,11.356519
2.88,16,11.363409
0.68,32,11.37766
2.93,16,11.384634
0.65,26,11.39545
0.47,21,11.404415
0.76,29,11.416506
2.96,16,11.423415
0.59,28,11.435082
2.94,12,11.440544
3.07,30,11.453153
0.67,22,11.46242
0.79,30,11.475003
2.97,16,11.481825
0.52,28,11.49383
3.02,16,11.500609
2.88,14,11.506691
0.64,32,11.520896
2.83,14,11.527059
3.07,32,11.545229
0.44,32,11.559086
2.99,10,11.563575
3.02,22,11.57354
2.91,16,11.580439
2.89,14,11.586438
2.91,10,11.5908
2.91,16,11.597639
0.53,32,11.627046
2.97,12,11.6325
3.12,20,11.641054
3.15,30,11.653567
3.05,22,11.662926
0.55,32,11.676938
0.74,32,11.691422
0.76,22,11.700948
2.81,10,11.705594
3.21,20,11.71425
0.63,26,11.725221
0.7,20,11.7339
3.09,26,11.744951
3.05,24,11.758326
2.93,18,11.766191
0.5,28,11.777837
0.71,26,11.788844
3.2,20,11.797445
2.94,10,11.801905
2.83,18,11.809623
0.82,18,11.817632
0.58,32,11.832103
0.74,26,11.843088
0.69,22,11.852487
2.93,12,11.857894
2.91,14,11.863987
2.91,18,11.874136
2.91,20,11.883053
2.96,16,11.890084
0.65,31,11.902881
2.94,10,11.9073
3.05,18,11.915102
2.93,16,11.922122
3.02,18,11.929895
2.99,14,11.935965
0.68,26,11.947524
2.88,12,11.953012
0.63,23,11.964644
3.04,26,11.975845
0.52,18,11.983668
3.15,20,11.992118
2.83,10,11.996639
0.71,18,12.009459
2.96,18,12.019079
0.7,24,12.029144
3.04,20,12.04109
0.69,25,12.051682
2.99,16,12.058558
2.94,16,12.065517
2.96,18,12.087103
0.37,32,12.101422
0.61,20,12.11007
0.58,32,12.124403
2.99,20,12.132971
3.05,22,12.142293
2.91,18,12.150015
2.99,20,12.158533
0.62,23,12.168491
2.91,18,12.1764
0.64,22,12.187224
3.18,16,12.194521
0.64,16,12.201633
2.99,16,12.20852
0.74,32,12.224623
0.76,28,12.236408
0.45,32,12.251897
2.94,12,12.915656
3.02,14,12.92199
2.93,14,12.928683
0.68,29,12.942031
2.91,14,12.94876
3.12,16,12.955956
3.12,14,12.963147
0.79,31,12.976829
0.63,32,12.995437
2.89,10,13.000068
2.94,18,13.007927
2.99,18,13.017246
2.99,20,13.030262
2.81,16,13.037366
0.47,32,13.051448
3.12,16,13.05881
0.76,28,13.070979
0.68,24,13.081606
2.99,12,13.086943
0.6,32,13.100937
2.89,16,13.107936
2.97,22,13.117278
0.59,18,13.12509
2.99,16,13.131868
2.89,10,13.136392
0.64,28,13.148274
2.89,14,13.154303
2.99,24,13.164315
2.99,12,13.169688
2.81,10,13.174169
2.99,20,13.182741
2.94,16,13.189561
2.97,16,13.217977
0.67,30,13.230927
0.61,26,13.242091
0.54,32,13.255974
2.97,22,13.266875
2.83,16,13.275085
2.96,18,13.282893
2.96,10,13.2874
3.07,28,13.299053
0.6,28,13.31077
2.97,14,13.316999
3.07,22,13.326299
0.29,32,13.340384
3.07,20,13.349022
2.94,14,13.355009
0.6,20,13.363496
2.93,18,13.371634
0.68,28,13.383887
3.09,24,13.394102
3.02,16,13.401082
3.18,26,13.415141
0.71,30,13.427719
2.96,16,13.434569
3.05,18,13.442265
2.93,16,13.449133
0.62,31,13.462196
2.97,16,13.46907
0.34,32,13.483207
2.91,14,13.489257
2.88,18,13.496789
2.96,16,13.505706
2.97,18,13.514244
0.71,32,13.528323
2.89,10,13.532865
0.45,32,13.547215
3.02,22,13.556561
2.88,16,13.563401
2.96,20,13.572218
2.97,14,13.57821
2.86,10,13.582615
3.02,12,13.58786
2.93,16,13.594705
2.97,12,13.599882
0.5,32,13.613805
2.88,12,13.61923
0.76,32,13.633417
0.6,32,13.647162
0.63,32,13.674407
2.86,12,13.679825
2.99,12,13.686141
3.1,20,13.696301
2.91,22,13.705429
0.67,23,13.715061
2.97,10,13.719887
3.15,22,13.729656
3.04,16,13.736889
0.57,18,13.744993
2.83,10,13.749713
2.97,12,13.7552
0.36,32,13.770827
2.91,10,13.776459
2.88,12,13.782314
2.88,10,13.78842
2.91,20,13.796907
0.2,32,13.812868
0.6,32,13.827375
3.12,24,13.8378
2.99,10,13.842631
2.91,20,13.851503
3.06,24,13.861952
3.03,16,13.869042
3.1,20,14.54268
2.89,14,14.548804
2.97,10,14.553216
0.61,18,14.560901
2.89,10,14.56522
2.88,10,14.569884
2.97,14,14.576161
0.37,32,14.59154
0.5,32,14.607008
3.12,14,14.613192
0.45,32,14.627284
2.94,16,14.634415
2.86,12,14.640235
0.69,26,14.653684
3.02,22,14.662919
0.56,32,14.679126
3.05,18,14.695736
3.07,14,14.704404
2.89,14,14.710742
0.61,28,14.72257
2.91,12,14.72783
2.97,12,14.733094
2.94,14,14.739048
2.99,10,14.745164
2.91,10,14.749903
2.97,16,14.756863
3.05,32,14.771237
0.68,26,14.782325
2.89,18,14.790087
2.94,12,14.798411
0.46,32,14.827713
2.99,20,14.836142
2.99,16,14.842943
2.88,10,14.847303
2.91,12,14.852455
2.86,12,14.857598
2.99,18,14.865211
0.62,18,14.872745
2.91,10,14.877656
0.85,27,14.891646
2.89,12,14.897012
3.02,20,14.906875
3.07,18,14.916233
3.06,20,14.925084
0.7,30,14.937631
0.39,32,14.952365
2.89,14,14.958428
0.63,20,14.967726
2.94,14,14.973943
2.89,10,14.97841
2.89,14,14.984543
2.88,12,14.989863
2.88,10,14.994281
2.91,12,14.999794
2.93,22,15.009067
3.1,16,15.018972
2.94,16,15.026655
3.15,16,15.033481
2.91,12,15.038673
0.67,32,15.058993
0.44,32,15.07363
0.64,18,15.081595
2.97,16,15.088435
2.83,12,15.093659
2.83,12,15.098848
2.83,12,15.104013
2.91,10,15.108432
0.68,26,15.119239
3.01,14,15.125296
2.89,18,15.136957
0.36,32,15.15125
3.03,16,15.158138
2.99,20,15.166447
0.59,19,15.174609
2.88,12,15.179927
2.89,10,15.184324
2.83,14,15.190314
2.83,22,15.199773
0.6,32,15.215422
0.63,23,15.226442
2.88,16,15.233363
0.62,24,15.244746
2.91,12,15.250165
2.86,10,15.254606
0.68,20,15.266099
2.88,14,15.272406
3.1,16,15.279275
2.86,14,15.300092
2.91,10,15.304882
0.77,26,15.316209
2.97,16,15.323254
2.96,18,15.330952
2.97,12,15.33629
2.97,18,15.344078
0.68,20,15.353006
2.97,14,15.359272
3.13,16,15.36637
3.02,14,15.37269
2.94,10,15.377167
2.99,16,15.384241
2.88,10,15.388671
2.91,12,15.394049
0.66,32,15.407967
2.78,10,15.412441
3.15,24,15.422621
2.96,12,15.427876
2.89,12,15.433044
2.97,20,15.441489
2.83,12,15.446712
3.05,14,15.452875
3.06,16,15.459699
2.99,16,15.466621
2.89,12,15.471868
2.83,14,15.47809
2.91,22,15.487567
2.83,10,15.494994
0.59,30,15.509361
0.67,18,16.185608
2.91,20,16.194196
2.91,10,16.198761
2.88,12,16.204026
2.94,12,16.209232
2.94,12,16.215971
2.89,12,16.221695
2.97,14,16.227737
2.91,14,16.233683
3.04,16,16.240539
2.93,16,16.247487
2.94,12,16.252665
2.88,14,16.258626
2.97,28,16.271884
3.02,18,16.279847
2.99,12,16.2851
0.57,32,16.299977
2.81,12,16.307049
2.97,16,16.314147
3.01,18,16.322202
2.97,12,16.327697
3.02,20,16.336396
3.06,14,16.342701
2.89,10,16.347319
2.91,10,16.35199
0.64,32,16.366947
2.97,16,16.374887
2.88,10,16.379322
3.1,22,16.388825
2.91,10,16.393168
2.94,16,16.400069
2.83,14,16.406182
3.02,24,16.416205
2.88,12,16.434983
2.97,12,16.44023
2.97,16,16.447104
2.88,12,16.452395
2.99,16,16.459083
2.81,12,16.464184
0.44,32,16.478012
0.63,20,16.486512
2.89,14,16.49242
2.89,10,16.49676
3.01,18,16.507757
0.65,32,16.522595
2.83,12,16.527978
2.88,10,16.532432
2.88,14,16.538716
0.47,32,16.552917
2.89,14,16.558971
0.73,30,16.571597
2.83,10,16.576051
3.15,20,16.584796
2.81,14,16.59089
2.99,24,16.600947
2.97,14,16.60727
2.99,10,16.611737
2.97,10,16.616141
2.94,10,16.620669
2.99,24,16.630741
2.88,18,16.638456
3.05,22,16.64781
2.83,12,16.653061
2.88,14,16.659118
2.93,12,16.664493
2.91,10,16.668916
2.88,10,16.673384
2.91,12,16.678607
2.99,30,16.691226
2.83,12,16.696512
3.09,24,16.706663
2.94,10,16.711153
2.91,10,16.715592
2.91,14,16.721757
0.37,32,16.740569
2.97,30,16.753702
2.88,12,16.759168
2.99,14,16.765513
2.91,10,16.770044
2.88,16,16.777135
2.89,14,16.783263
2.83,10,16.78781
3.05,16,16.796368
2.94,20,16.805085
3.02,26,16.816189
2.86,10,16.820832
3.15,14,16.827043
2.93,10,16.831517
2.88,12,16.836741
2.83,10,16.84112
3.23,22,16.850735
2.99,16,16.857584
2.89,12,16.862883
2.89,18,16.870624
3.07,14,16.876841
2.91,18,16.899379
2.78,10,16.903893
2.83,14,16.909996
2.91,14,16.91614
3.09,22,16.925655
3.06,16,16.932599
2.97,10,16.937065
2.83,14,16.946228
2.83,18,16.954407
2.94,16,16.961194
0.68,32,16.976166
0.36,32,16.993591
3.06,16,17.000596
2.81,12,17.005843
3.17,22,17.015201
2.83,12,17.020464
3.14,24,17.030546
2.83,14,17.036652
2.89,10,17.041049
2.88,12,17.046243
3.09,20,17.054883
3.13,24,17.067413
0.55,20,17.079413
2.97,10,17.086702
2.91,12,17.093723
2.94,14,17.099898
3.02,20,17.10832
2.83,10,17.112759
2.97,18,17.120404
3.07,30,17.13267
2.88,14,17.797885
2.91,12,17.803273
3.02,10,17.807753
2.97,10,17.812189
3.12,14,17.81865
2.83,12,17.823818
2.93,12,17.829024
2.91,10,17.833411
2.83,16,17.840253
2.91,10,17.844761
2.91,10,17.849107
2.91,12,17.8543
2.99,14,17.860312
2.91,10,17.864954
2.93,14,17.871064
2.89,10,17.875478
2.91,10,17.880157
2.89,14,17.889292
3.12,18,17.897243
2.99,20,17.905631
2.89,10,17.910005
3.02,12,17.9154
0.6,32,17.929758
3.02,16,17.93839
2.94,16,17.946232
3.05,18,17.954125
2.88,10,17.95861
2.86,10,17.964259
3.07,16,17.971962
0.64,20,17.980557
2.88,12,17.985799
2.86,12,17.991067
2.88,10,17.995515
2.83,10,17.999965
3.06,20,18.008425
2.89,14,18.028168
2.89,12,18.033575
2.86,14,18.039618
3.02,20,18.048233
0.71,32,18.062143
2.94,12,18.067423
0.64,16,18.074213
2.99,12,18.07939
2.88,18,18.088069
3.02,16,18.101567
2.93,10,18.109355
2.91,10,18.116576
2.89,10,18.121999
2.91,12,18.127401
2.96,16,18.137427
2.99,14,18.143593
2.94,10,18.148035
0.66,32,18.16241
2.97,10,18.166931
2.89,14,18.172893
2.91,12,18.17827
2.89,12,18.183506
2.94,10,18.188188
2.91,10,18.192758
3.12,16,18.199811
2.83,10,18.204192
3.15,22,18.213743
0.65,27,18.2263
3.15,14,18.232452
3.04,14,18.238516
2.89,10,18.242939
2.97,12,18.248114
3.03,18,18.255808
3.07,22,18.265155
3.05,14,18.271323
0.76,24,18.281432
2.83,14,18.287574
3.02,16,18.294484
3.02,26,18.305418
2.99,16,18.312248
2.88,14,18.318416
2.91,10,18.322811
3.06,14,18.329322
2.94,10,18.333929
0.59,32,18.348052
2.88,10,18.352641
2.91,12,18.357865
2.94,10,18.362303
3.02,26,18.376162
2.86,10,18.380657
2.88,14,18.386733
2.99,16,18.393695
2.83,12,18.3993
0.58,26,18.410466
2.83,12,18.415968
2.88,10,18.420444
2.89,12,18.425787
2.99,18,18.433506
2.88,12,18.438784
3.06,18,18.446742
3.01,14,18.453036
2.83,10,18.457562
3.15,16,18.464692
2.91,12,18.469937
0.67,16,18.476958
2.99,12,18.482394
2.94,16,18.495255
3.29,22,18.504648
2.97,12,18.510015
2.88,14,18.516402
2.88,12,18.521708
2.91,20,18.530303
2.88,10,18.534899
2.97,10,18.539423
2.88,14,18.54548
3.02,14,18.551517
2.91,10,18.555898
2.97,18,18.563522
3.01,16,18.570565
2.99,10,18.575259
2.96,14,18.581438
2.88,14,18.587561
2.91,14,18.593663
2.88,12,18.598895
2.93,14,18.604991
0.68,30,18.617576
2.88,14,18.623728
3.02,14,18.629981
2.93,12,18.635366
2.94,16,18.642177
2.86,12,18.647593
0.64,16,18.654614
2.91,12,18.659936
3.02,16,18.666916
3.09,16,18.673915
2.88,10,18.678406
2.88,14,18.684453
2.97,10,18.688888
2.89,12,18.697213
2.86,10,18.701713
3.02,12,18.706987
3.02,18,18.714658
3.07,16,18.721734
2.91,10,18.726193
2.91,10,18.730659
3.12,20,18.739212
2.97,16,18.746064
2.88,14,19.44897
3.15,22,19.458778
2.99,10,19.463431
3.05,18,19.471146
2.89,12,19.476458
2.97,10,19.480915
2.93,14,19.487125
3.02,12,19.492524
2.91,10,19.49695
2.99,10,19.501447
2.89,10,19.506305
2.88,10,19.510848
2.91,12,19.516248
2.88,10,19.52072
0.71,32,19.536634
2.99,14,19.542965
2.94,16,19.550088
2.88,10,19.554574
2.81,10,19.559134
0.85,26,19.570175
3.02,12,19.575661
0.73,22,19.585426
2.97,16,19.592402
2.88,10,19.596976
2.89,14,19.603234
3.05,16,19.610314
2.88,12,19.615712
2.81,12,19.62098
2.93,12,19.626231
2.88,14,19.6323
2.88,10,19.642025
2.94,12,19.647374
2.97,10,19.651843
2.91,10,19.656251
2.89,10,19.660712
2.97,12,19.666044
2.91,14,19.67213
2.89,12,19.677442
2.89,14,19.683562
2.93,10,19.688011
2.83,14,19.694377
0.52,32,19.708408
2.99,12,19.713765
2.88,10,19.718287
2.96,12,19.723559
2.89,10,19.728079
2.91,10,19.73246
3.01,16,19.74488
3.06,16,19.752625
2.91,12,19.75804
2.99,14,19.7643
2.91,10,19.768787
2.91,10,19.773184
2.86,10,19.777857
2.99,12,19.783195
2.88,12,19.79007
2.83,20,19.80119
2.91,12,19.806714
2.81,12,19.811989
3.04,22,19.823065
3.21,18,19.830832
2.81,10,19.835308
2.91,10,19.839886
2.89,12,19.845244
2.91,10,19.850405
2.91,12,19.855718
2.97,14,19.863496
2.88,12,19.868953
2.97,10,19.873499
2.89,12,19.878787
2.94,10,19.883173
2.91,12,19.888394
0.73,21,19.897226
2.94,10,19.901672
3.05,16,19.908577
2.81,10,19.912994
3.02,12,19.918448
2.97,14,19.924626
2.88,10,19.929045
2.88,10,19.933483
2.99,14,19.93958
2.91,12,19.945595
2.91,10,19.950061
2.88,12,19.955409
2.88,10,19.959805
2.89,14,19.965832
2.81,10,19.970349
3.13,22,19.979976
2.94,14,19.986024
3.01,16,19.995655
2.96,16,20.002414
2.97,10,20.006794
2.86,12,20.011929
2.83,22,20.021291
2.83,12,20.027181
2.88,10,20.031639
2.91,12,20.036864
2.96,12,20.042059
2.91,12,20.047388
2.86,10,20.051833
0.57,26,20.062631
2.91,16,20.069398
2.96,10,20.074016
3.02,24,20.083948
2.88,10,20.088396
2.88,12,20.093851
2.91,12,20.104182
2.89,16,20.110935
2.97,12,20.116218
2.89,10,20.120592
3.18,18,20.128753
2.83,16,20.137686
2.89,10,20.144826
3.02,12,20.15359
2.93,12,20.159103
2.91,16,20.166175
2.97,10,20.170745
0.68,24,20.180891
