r,l,t
3.08,35,7.757624
2.76,35,7.7734
1.99,35,7.78954
2.96,35,8.509377
1.46,35,8.526565
2.05,35,8.542978
2.57,35,8.560103
1.98,35,8.576165
1.9,35,8.592717
2.07,35,8.609749
2.61,35,8.625679
2.27,35,8.641538
3.06,35,8.658252
2.32,35,8.674139
2.09,35,8.689742
2.07,35,8.70517
2.96,35,8.72535
2.34,35,8.747768
1.21,35,8.763976
2.36,35,8.780185
1.32,35,8.796006
1.7,35,8.811896
2.01,35,8.827546
2.34,35,8.843959
2.93,35,8.860409
2.26,35,8.890493
2.04,35,8.906357
2.81,35,8.922733
2.08,35,8.94155
2.18,35,8.957181
2.9,35,8.973908
2.38,35,8.993673
3.46,35,9.009463
2.08,35,9.025279
0.79,35,9.041456
1.2,35,9.057332
0.81,35,9.0731
2.71,35,9.088681
2.85,35,9.104579
1.55,35,9.120458
3.58,35,9.136153
3.83,35,9.155433
2.12,35,9.171904
2.43,35,9.187817
2.02,35,9.206795
2.85,35,9.22346
2.11,35,9.239626
2.29,35,9.256303
2.41,35,9.272072
3.28,35,9.287913
2.17,35,9.304027
2.85,35,9.319694
3.14,35,9.335403
3.34,35,9.367593
2.92,35,9.383316
2.01,35,9.400991
2.15,35,9.417921
1.99,35,9.433729
2.13,35,9.451252
3.02,35,9.467265
2.64,35,9.48293
1.63,35,9.498668
3.33,35,10.206087
2.13,35,10.222082
2.27,35,10.237769
3.37,35,10.253592
2.7,35,10.269916
2.56,35,10.286127
2.58,35,10.302387
2.75,35,10.318244
2.4,35,10.334106
3.38,35,10.350063
2.54,35,10.369129
0.36,35,10.38497
2.29,35,10.400917
2.94,35,10.420915
2.52,35,10.436958
3.48,35,10.454459
-0.47,35,10.470336
2.8,35,10.486241
3.32,35,10.502228
2.22,35,10.517902
3.21,35,10.547415
3.43,35,10.563244
1.88,35,10.578911
0.9,35,10.595525
1.86,35,10.61434
1.27,35,10.634663
2.71,35,10.650813
2.08,35,10.668351
1.88,35,10.684353
3.44,35,10.700082
3.14,35,10.716139
2.36,35,10.732998
2.54,35,10.751447
1.42,35,10.766817
2.51,35,10.789886
2.47,35,10.805692
3.21,35,10.821468
3.25,35,10.843914
1.41,35,10.860506
2.12,35,10.878481
2.91,35,10.894586
2.79,35,10.912108
2.54,35,10.929008
0.74,35,10.946639
1.76,35,10.963856
3.3,35,10.982244
2.12,35,10.997998
2.18,35,11.020341
3.63,35,11.037766
3.6,35,11.06976
2.6,35,11.085144
3.71,35,11.100805
2.55,35,11.116696
0.87,35,11.132304
3.48,35,11.147905
3.22,35,11.163813
2.12,35,11.180201
2.36,35,11.195766
2.66,35,11.885011
2.86,35,11.901156
3.2,35,11.919642
2.57,35,11.937082
3.37,35,11.953687
3.7,35,11.969865
2.84,35,11.987468
2.28,35,12.003447
2.46,35,12.01922
2.75,35,12.03942
3.13,35,12.055275
2.65,35,12.071112
3.75,35,12.087435
2.25,35,12.10559
