r,l,t
2.91,12,20.068212
3.05,16,20.075766
2.99,18,20.083707
2.83,14,20.089765
2.89,10,20.094239
2.94,12,20.099612
2.93,12,20.104899
3.05,30,20.119118
2.96,20,20.135764
2.88,18,20.14382
0.63,22,20.153275
3.15,16,20.160157
3.01,22,20.1697
0.6,20,20.178185
0.82,30,20.190353
2.99,12,20.195602
3.02,12,20.200794
3.1,14,20.206883
2.88,16,20.213698
3.02,20,20.222078
2.99,20,20.23035
2.88,14,20.23632
2.83,12,20.24161
3.02,24,20.251649
0.76,22,20.260887
3.05,28,20.272601
2.93,10,20.277202
2.94,24,20.287141
2.88,12,20.292423
2.99,18,20.30005
2.86,10,20.304396
3.15,24,20.314425
0.73,24,20.324536
3.15,28,20.341566
2.89,10,20.346173
2.97,12,20.351465
2.89,12,20.356761
2.97,14,20.366867
2.89,10,20.37121
2.88,12,20.376328
0.67,26,20.387113
2.97,12,20.392221
2.88,10,20.396675
2.99,24,20.406588
2.97,14,20.412697
3.07,22,20.421762
2.91,10,20.426111
3.02,20,20.434683
2.89,10,20.439058
2.91,12,20.44419
2.88,10,20.448538
2.89,12,20.455512
0.31,32,20.472797
3.02,18,20.480485
3.07,16,20.487321
2.91,26,20.498934
2.86,10,20.503364
2.97,14,20.509298
2.91,10,20.513645
2.94,12,20.518751
0.6,22,20.527879
3.1,20,20.536996
3.14,26,20.548109
0.65,28,20.559674
2.93,14,20.565822
0.58,28,20.582664
2.98,18,20.590594
2.83,10,20.595084
2.89,16,20.601854
0.73,30,20.614304
2.99,16,20.621381
2.97,12,20.626692
3.1,22,20.636389
3.04,16,20.643502
2.83,10,20.648089
2.96,12,20.653458
2.91,10,20.658001
3.05,22,20.667732
0.64,32,20.686989
0.73,24,20.697445
3.01,20,20.706042
3.02,14,20.71235
3.12,28,20.724169
0.63,25,20.735531
2.97,12,20.740964
2.94,14,20.747042
0.49,19,20.755849
0.68,32,20.771755
3.02,14,20.777828
3.03,16,20.78475
2.97,14,20.790782
2.89,10,20.795345
3.14,24,21.469205
3.02,18,21.477903
2.89,10,21.482349
3.06,14,21.488457
2.83,12,21.49426
0.61,18,21.502292
2.89,14,21.508409
2.88,12,21.513736
3.02,12,21.519014
3.14,26,21.529945
0.63,22,21.53931
0.62,28,21.551027
0.64,24,21.562883
2.96,18,21.572431
3.02,20,21.581002
3.12,16,21.587945
2.88,12,21.593196
3.12,18,21.600976
2.93,14,21.607065
0.53,32,21.621217
2.99,14,21.627403
2.83,12,21.632564
2.88,12,21.63774
2.96,10,21.642085
0.31,32,21.656003
0.67,24,21.666049
3.06,24,21.676033
3.1,20,21.68432
3.02,16,21.692933
2.96,12,21.703465
3.06,16,21.710385
2.93,20,21.718762
2.88,10,21.723144
2.91,32,21.738012
2.88,10,21.743882
3.12,22,21.753596
3.09,18,21.76132
2.88,14,21.769506
3.16,30,21.785693
0.64,28,21.800705
2.89,14,21.807128
2.96,16,21.814192
2.94,20,21.826039
3.04,16,21.833443
0.6,32,21.848427
0.66,32,21.863076
2.94,14,21.869736
3.03,14,21.876071
3.04,20,21.884763
2.88,10,21.889344
2.88,10,21.894028
2.91,10,21.898576
3.12,14,21.904794
2.83,12,21.910935
2.97,12,21.919483
0.5,32,21.936396
2.91,10,21.942685
3.07,14,21.951006
2.97,12,21.956783
2.91,10,21.961236
0.68,20,21.969978
3.07,18,21.977783
2.99,20,21.987303
2.93,12,21.99274
2.88,10,21.997186
2.91,14,22.003241
2.88,12,22.008696
2.93,14,22.01483
3.09,18,22.022448
2.93,12,22.027694
2.91,16,22.034898
2.89,10,22.039293
2.91,16,22.046289
0.66,32,22.063731
2.99,20,22.072338
2.88,14,22.07856
3.09,18,22.08625
2.94,10,22.090688
2.83,10,22.095093
2.96,16,22.101838
2.93,14,22.107941
2.89,12,22.113148
3.06,20,22.121496
2.97,10,22.125933
2.93,10,22.130334
0.59,28,22.142107
3.18,22,22.151317
2.99,16,22.158142
3.15,22,22.167709
0.53,28,22.184906
2.88,10,22.189415
2.97,12,22.194698
2.83,16,22.201576
2.94,16,22.208468
2.93,12,22.21373
2.97,14,22.219946
2.81,10,22.224311
2.89,10,22.228755
3.05,12,22.233941
3.05,14,22.239984
0.55,32,22.253862
0.68,24,22.265089
2.99,12,22.272498
2.89,10,22.276965
2.88,14,22.283096
2.93,14,22.289075
2.94,12,22.294541
2.94,14,22.303611
2.89,10,22.308176
2.91,12,22.313358
2.88,14,22.321222
2.83,10,22.328117
2.97,12,22.33379
2.88,10,22.338603
3.02,16,22.345557
0.39,32,22.361054
2.98,20,22.370232
0.63,18,22.379877
3.07,22,22.389311
2.98,16,22.396273
2.93,12,22.401582
0.69,28,22.413301
2.94,12,23.079239
2.96,10,23.084013
3.15,28,23.09599
2.89,10,23.100549
3.04,16,23.107571
2.96,12,23.112892
2.97,10,23.11746
2.96,16,23.124443
3.02,24,23.13467
2.96,16,23.141678
2.99,20,23.150161
2.94,10,23.154878
3.06,14,23.161095
2.89,14,23.167355
2.91,10,23.1718
3.0,14,23.178012
2.88,10,23.182447
0.7,26,23.193473
3.08,24,23.203555
2.91,10,23.208051
2.89,12,23.213315
2.88,14,23.219402
2.89,10,23.223812
2.91,14,23.229894
2.94,10,23.234493
2.88,12,23.239851
2.97,10,23.244359
2.83,12,23.249672
3.06,18,23.257611
2.89,10,23.26216
2.88,10,23.266692
2.99,14,23.27297
3.07,20,23.28184
2.99,12,23.302337
2.89,14,23.30934
2.97,10,23.313886
3.06,14,23.320213
2.97,14,23.326424
2.91,18,23.334517
2.93,10,23.339299
2.94,18,23.348615
3.02,12,23.353961
3.05,24,23.364066
3.1,20,23.378077
3.09,16,23.385063
2.91,18,23.392711
2.96,16,23.399534
0.67,20,23.408112
3.02,16,23.415054
2.94,16,23.421848
3.02,14,23.428125
2.91,14,23.434207
3.15,26,23.445164
2.83,18,23.452768
0.7,20,23.4611
2.91,10,23.46547
2.99,24,23.475572
3.09,14,23.481539
2.89,12,23.486782
2.99,16,23.496836
2.91,12,23.502504
2.99,16,23.509308
0.31,32,23.523327
2.91,10,23.527873
0.34,32,23.541729
2.89,10,23.546156
2.97,12,23.551418
3.05,12,23.556653
2.88,10,23.56106
0.31,32,23.576922
2.99,12,23.583061
2.91,14,23.589039
2.91,10,23.593421
2.91,10,23.597779
2.88,14,23.603831
2.91,10,23.608152
2.88,16,23.614831
3.02,16,23.621572
2.93,10,23.625985
2.83,14,23.631807
2.91,12,23.63701
2.88,10,23.641416
2.89,10,23.645749
2.97,10,23.650315
2.99,16,23.657155
0.34,32,23.671166
3.05,14,23.677247
2.94,10,23.681579
0.76,30,23.695719
2.88,10,23.700072
0.65,32,23.713887
2.88,14,23.719969
2.93,12,23.726946
2.91,12,23.73361
2.88,12,23.739213
3.06,18,23.746988
2.88,10,23.751678
2.99,20,23.774481
2.88,14,23.780574
2.89,10,23.785066
3.05,26,23.795984
3.15,20,23.804703
2.94,12,23.80995
2.99,12,23.815216
3.01,14,23.821425
3.07,20,23.830013
2.97,14,23.836208
2.99,16,23.843185
2.91,10,23.847655
0.73,30,23.861833
2.99,16,23.869194
2.91,10,23.873679
2.86,10,23.87824
2.88,10,23.882766
2.97,12,23.887993
2.91,16,23.89478
2.96,14,23.900867
2.89,16,23.907691
3.12,20,23.916224
3.09,14,23.922279
2.97,14,23.92825
2.99,16,23.936877
2.89,12,23.946017
0.66,18,23.960978
3.05,24,23.973608
2.83,12,23.978866
2.97,10,23.983323
0.62,32,23.997493
2.97,12,24.004022
3.02,12,24.009669
3.07,18,24.017388
2.88,12,24.022677
2.94,10,24.027109
2.94,10,24.03153
2.94,14,24.037552
2.97,12,24.709154
0.49,32,24.723682
3.0,14,24.729883
