#{"t_start": 1663434905.426515, "env_id": "SizeThreeSimpleGridRoadEnv-v0"}
r,l,t
2.79,18,20.703572
2.79,14,20.71355
2.79,14,20.723048
0.29,14,20.732935
2.79,14,20.742411
0.23,20,20.756114
2.83,16,20.766987
0.29,16,20.780378
2.79,16,20.791136
0.3,20,20.809572
0.33,14,20.824347
2.79,22,20.847005
2.79,14,20.862244
2.83,12,20.887932
0.26,32,20.922977
2.79,14,20.938281
2.79,12,20.956417
0.32,14,20.972163
2.83,16,20.995823
2.79,18,21.022672
0.35,14,21.0678
2.79,14,21.098097
0.27,26,21.148561
2.79,12,21.160941
0.25,24,21.183961
2.79,14,21.203557
2.83,12,21.215584
2.79,16,21.246131
0.29,18,21.274649
0.24,20,21.294568
0.24,18,21.319789
0.29,26,21.347796
0.3,16,21.365562
0.3,24,21.410236
2.79,18,21.428175
0.29,18,21.453512
2.79,18,21.484345
0.31,18,21.50441
0.33,18,21.589796
0.3,26,21.616292
2.83,16,21.642582
0.28,20,21.68299
2.79,20,21.73322
2.79,16,21.771598
2.83,14,21.786432
0.26,24,21.811309
2.79,18,21.829524
2.83,22,21.851155
0.27,32,21.885837
0.26,18,21.927932
2.83,16,21.967868
0.26,22,21.996499
0.4,32,22.031186
0.33,20,22.052152
2.79,12,22.065386
0.3,26,22.097317
0.25,30,22.129441
2.79,16,22.147295
0.32,20,22.166795
2.79,14,22.180737
2.79,14,22.197432
0.21,26,22.224506
0.31,20,22.247808
0.28,16,22.264887
2.83,12,22.277623
0.27,18,22.296721
0.17,32,22.33075
2.83,14,22.34567
0.24,22,22.367653
0.32,16,22.385856
0.24,22,22.412859
2.79,20,22.444635
0.27,24,22.469921
0.33,24,22.494144
2.79,12,22.506284
2.79,16,22.522473
2.79,16,22.546316
0.26,28,22.578234
0.31,30,22.629383
0.29,14,22.656497
0.24,22,22.680594
0.26,20,22.701589
2.83,12,22.714125
2.79,20,22.737211
2.83,16,22.756026
0.3,32,22.79718
0.36,16,22.808524
2.79,14,22.818147
2.79,24,22.852833
0.29,32,22.874596
2.83,16,22.885417
2.79,16,22.896141
2.79,12,22.904351
0.26,16,22.915135
0.32,14,22.924833
0.29,16,22.937626
0.36,26,22.959642
2.79,14,22.969158
0.27,26,22.986791
0.26,14,22.997953
2.79,24,23.01626
2.79,18,23.028529
0.29,28,23.046789
0.32,16,23.057691
0.29,28,23.076104
0.27,14,23.085787
0.33,18,23.097796
0.36,18,24.484396
0.26,24,24.510991
0.32,18,24.530392
0.35,18,24.548615
0.25,14,24.563458
0.23,18,24.585962
2.83,16,24.603464
2.79,12,24.64218
0.24,20,24.679178
0.27,16,24.693004
0.22,18,24.704962
2.79,12,24.713332
0.29,16,24.724028
0.21,16,24.735505
2.83,12,24.74368
2.83,14,24.753123
2.79,12,24.761272
2.79,14,24.77069
2.83,18,24.78288
2.79,12,24.791154
0.21,16,24.801921
0.31,18,24.814222
0.28,14,24.823638
0.26,14,24.833263
2.79,18,24.845193
0.28,32,24.867203
0.27,14,24.876944
0.28,18,24.888862
2.79,12,24.897146
2.79,14,24.906639
0.27,32,24.927971
2.79,14,24.937485
0.25,14,24.946961
2.79,12,24.955171
0.35,16,24.969002
2.79,16,24.98001
0.27,16,24.993454
0.23,16,25.008191
2.79,12,25.023489
2.83,16,25.035239
2.79,22,25.050114
2.79,12,25.058382
2.79,18,25.073956
2.83,12,25.082301
0.19,32,25.104679
2.83,14,25.114969
0.28,22,25.130885
2.79,12,25.139532
2.79,12,25.147966
2.83,14,25.157763
2.83,14,25.167336
0.24,24,25.184244
0.23,16,25.195175
2.83,14,25.20463
0.26,20,25.217807
2.83,26,25.234807
2.79,12,25.242976
0.24,26,25.259931
0.29,18,25.271858
0.32,20,25.285346
2.83,16,25.297214
2.83,24,25.317308
2.79,12,25.325695
2.79,12,25.334237
0.26,20,25.347669
2.79,12,25.355975
0.26,24,25.372354
2.79,12,25.381497
2.79,12,25.390081
2.79,12,25.398451
2.83,12,25.410374
0.33,16,25.421715
2.79,14,25.432279
2.79,12,25.440572
2.79,14,25.454629
2.79,20,25.467967
2.79,14,25.477738
2.79,18,25.489778
2.79,12,25.498139
2.79,12,25.506366
0.27,16,25.517371
0.22,20,25.531126
2.79,32,25.558745
2.79,12,25.567028
2.79,14,25.5766
0.23,32,25.598092
2.79,16,25.60868
2.83,16,25.619651
2.79,12,25.630519
2.79,14,25.639927
0.33,18,25.651772
0.32,16,25.662775
2.79,20,25.675962
0.31,18,25.688035
0.27,16,25.702985
2.79,14,25.713153
2.79,20,25.726449
2.79,12,25.734624
2.83,12,25.763415
2.79,12,25.771711
2.83,20,25.785296
0.26,14,25.796899
2.83,16,25.815164
0.29,16,25.830269
2.79,16,25.845449
2.83,14,25.860652
2.83,14,25.875737
2.83,14,25.889669
2.79,12,25.901449
0.23,14,25.915462
2.79,12,25.927681
0.25,32,25.962885
2.83,14,25.99663
0.27,24,26.048609
2.83,16,26.066491
2.79,12,26.080768
0.36,14,26.102393
2.79,12,26.133938
2.79,16,26.171028
2.83,14,26.196244
2.79,12,26.219116
0.23,32,26.256198
2.83,12,26.268386
2.83,16,26.285392
2.83,12,26.299037
2.79,12,27.806438
2.79,18,27.818671
2.79,14,27.828282
2.83,14,27.83814
2.79,14,27.847624
0.24,18,27.859683
2.79,14,27.869463
2.83,14,27.879196
2.83,12,27.887398
2.83,14,27.896965
2.79,14,27.906443
2.83,14,27.915933
0.29,20,27.929401
2.83,14,27.938872
2.79,12,27.947109
2.79,16,27.958127
2.79,14,27.967627
2.83,16,27.978456
2.79,24,27.994438
2.79,12,28.002723
2.79,14,28.012265
0.27,20,28.025628
2.83,20,28.038966
2.83,12,28.04724
2.79,20,28.060833
2.79,18,28.078262
2.79,16,28.090786
0.29,22,28.105306
2.79,12,28.113635
0.31,16,28.124583
2.79,16,28.13543
2.79,12,28.146899
2.83,12,28.155147
0.21,14,28.164584
2.83,16,28.175486
2.79,14,28.18758
0.25,16,28.199295
2.83,12,28.228291
0.23,30,28.248549
2.79,12,28.25687
0.36,16,28.267682
0.29,14,28.277223
2.83,12,28.285516
2.79,16,28.296373
2.83,12,28.304628
2.79,12,28.31287
2.79,14,28.322375
2.79,14,28.331879
2.79,14,28.341501
2.79,12,28.349772
0.12,32,28.37161
0.2,22,28.387223
2.79,12,28.395785
2.79,14,28.405299
2.79,22,28.424237
2.79,20,28.437633
2.79,14,28.448617
2.79,12,28.45697
2.79,14,28.466475
0.31,14,28.476453
2.79,20,28.489696
2.83,16,28.500741
0.28,26,28.518228
2.79,14,28.527827
2.79,12,28.536162
0.27,14,28.545867
2.83,12,28.554273
2.79,12,28.562536
2.79,12,28.570799
2.83,14,28.580963
2.79,12,28.589778
2.79,14,28.599216
0.25,18,28.611181
0.24,32,28.636873
2.79,12,28.645099
2.79,16,28.65573
2.83,12,28.663933
2.79,14,28.673338
0.27,18,28.685256
2.79,14,28.694804
2.79,12,28.702971
0.22,14,28.712399
0.26,32,28.734182
2.79,12,28.742726
0.25,30,28.764287
0.19,30,28.783829
0.22,30,28.80333
2.79,12,28.811527
2.79,14,28.820851
2.79,14,28.830352
2.79,14,28.842943
2.83,12,28.851991
0.19,32,28.873567
2.83,14,28.882973
2.79,12,28.891155
2.83,14,28.901551
