#{"t_start": 1663435061.4628139, "env_id": "SizeThreeSimpleGridRoadEnv-v0"}
r,l,t
0.27,18,11.530652
0.4,18,11.556658
0.19,18,11.57824
0.22,26,11.619879
0.25,22,11.647439
0.24,14,11.666735
0.22,16,11.687307
0.26,20,11.713337
0.24,20,11.739289
0.27,18,11.763817
0.24,30,11.803045
0.31,18,11.834234
0.29,20,11.860828
0.32,18,11.887415
0.27,16,11.908191
0.25,32,11.949869
0.23,32,11.994828
0.29,18,12.019163
0.2,32,12.076143
0.3,22,12.115398
0.21,16,12.136108
0.2,32,12.186156
2.79,12,12.200895
0.27,16,12.221234
0.24,32,12.274561
0.23,32,12.315861
0.27,20,12.341657
0.29,14,12.361893
0.3,24,12.398218
0.33,28,12.437901
0.29,18,12.464491
0.28,30,12.506458
0.32,14,12.525504
0.24,32,12.566273
0.25,26,12.60293
0.25,32,12.64662
0.28,16,12.666859
0.29,16,12.686856
0.28,24,12.718353
0.27,16,12.739537
0.25,14,12.758974
0.27,16,12.783469
0.27,32,12.832672
0.37,18,12.861226
0.37,24,12.894423
0.24,14,12.91328
0.25,22,12.940221
0.37,32,12.98421
0.24,22,13.011798
0.25,18,13.040405
0.27,32,13.081078
0.2,32,13.119902
0.3,32,13.161714
0.29,20,13.187175
0.29,16,13.207165
0.2,32,13.254819
0.27,18,13.279002
0.25,32,13.326822
0.25,32,13.369755
0.28,20,13.394735
0.28,24,13.425471
0.25,22,13.451865
0.2,32,13.491323
0.3,28,13.528538
0.15,18,13.554253
0.37,28,13.590912
0.23,32,13.641226
0.22,16,13.660703
0.37,32,13.699788
0.27,16,13.71912
0.37,32,13.760933
0.24,16,13.780141
0.23,32,13.822201
0.37,30,13.865005
0.32,32,13.911346
0.3,26,13.942815
0.23,18,13.966025
0.35,32,14.004823
0.37,32,14.04856
0.27,22,14.077476
0.38,32,14.122993
0.32,18,14.146849
0.23,32,14.186126
0.38,24,14.223496
0.37,32,14.270186
0.3,14,14.289949
0.37,22,14.319108
0.3,20,14.345087
0.25,18,14.366554
0.38,22,14.396374
0.3,18,14.417146
0.32,24,14.447531
0.37,30,14.491482
0.37,32,14.531032
0.3,18,14.555013
0.32,14,14.573113
0.37,32,14.614513
0.35,32,14.65962
0.4,32,14.699106
0.32,20,14.724398
0.32,18,14.751585
0.32,32,14.803334
0.25,32,14.861748
0.27,16,14.925531
0.35,32,15.036436
