r,l,t
0.36,20,18.573606
0.25,14,18.589299
0.3,32,18.636854
0.36,16,18.657285
0.35,18,18.682018
0.33,20,18.707505
0.26,14,18.723208
0.25,32,18.766536
0.25,24,18.797385
0.34,14,18.813618
0.36,16,18.838815
0.35,32,18.887794
0.36,18,18.917125
0.33,22,18.947254
0.3,16,18.971144
0.3,24,19.019538
0.31,22,19.046823
0.33,26,19.082648
0.3,16,19.106884
0.23,32,19.147901
0.3,32,19.191646
0.3,20,19.222451
0.23,32,19.2635
0.3,24,19.293036
0.3,24,19.322472
0.2,32,19.365922
0.26,16,19.385299
0.23,32,19.426851
0.15,32,19.465374
0.3,24,19.498567
0.25,32,19.537713
0.15,32,19.583553
0.36,22,19.609316
0.3,16,19.628535
0.28,16,19.647827
0.36,32,19.692968
0.35,32,19.732771
0.29,18,19.756835
0.33,24,19.79179
0.3,14,19.808874
0.24,18,19.837491
0.35,32,19.876867
0.33,16,19.900351
0.33,14,19.916092
0.36,18,19.940283
0.2,32,19.979044
0.26,18,20.007822
0.25,14,20.028693
0.3,18,20.049229
0.33,22,20.080136
0.24,18,20.108581
0.36,18,20.133368
0.3,24,20.163766
0.35,28,20.19763
0.3,18,20.221491
0.26,18,20.24497
0.3,16,20.267236
0.3,32,20.306483
0.36,20,20.337826
0.24,18,20.361313
0.36,20,20.386014
0.36,18,20.408507
0.36,16,20.431374
0.24,20,20.455688
0.36,16,20.47489
0.33,22,20.500885
0.33,20,20.529014
0.35,24,20.559248
0.24,22,20.585478
0.25,32,20.626608
0.36,16,20.646173
0.35,24,20.675967
0.25,26,20.707241
0.3,24,20.737175
0.36,16,20.756176
0.3,18,20.779189
0.3,14,20.794284
0.25,32,20.843143
0.26,24,20.873862
0.3,32,20.914871
0.33,16,20.934792
0.36,18,20.958642
0.36,16,20.978095
0.3,14,20.996248
0.28,26,21.03942
0.35,28,21.078071
0.2,32,21.1175
0.33,22,21.145485
0.36,16,21.167903
0.35,16,21.187054
0.3,14,21.20554
0.3,20,21.230983
0.25,14,21.247725
0.3,16,21.274066
0.35,32,21.320055
0.35,32,21.368962
0.3,22,21.399284
0.35,32,21.440235
0.19,32,21.490191
0.25,32,21.535873
0.3,16,21.556684
0.3,26,21.590604
0.36,14,21.611489
0.36,26,21.647134
0.2,32,21.704526
0.3,20,21.741701
0.3,22,21.771701
0.2,32,21.817146
0.3,16,21.843268
0.35,32,21.885527
0.3,18,21.913563
0.36,22,21.945513
0.3,20,21.972142
0.3,26,22.006118
0.3,18,22.038445
0.3,30,22.083092
0.25,32,22.124293
0.3,26,22.162956
0.3,32,22.202345
0.3,32,22.244044
0.25,32,22.290807
0.25,32,22.333012
0.36,14,22.351239
0.3,32,22.389884
0.36,14,22.407671
0.3,24,22.437496
0.36,24,22.482357
0.25,22,22.508483
0.3,24,22.543378
0.35,32,22.58779
0.3,24,22.620219
0.3,16,22.641046
0.3,26,22.677738
0.3,24,22.705954
