#{"t_start": 1663430477.823229, "env_id": "SizeThreeSimpleGridRoadEnv-v0"}
r,l,t
0.26,26,9.138486
0.25,16,9.14902
0.29,18,9.160829
0.3,16,9.171384
0.27,14,9.180808
0.3,24,9.197532
0.36,14,9.206868
0.25,32,9.23033
0.35,18,9.242025
0.25,20,10.241526
0.3,24,10.260598
0.3,18,10.273568
0.3,16,10.285705
0.35,14,10.298082
0.25,16,10.316133
0.24,18,10.333523
0.29,18,10.349864
0.36,20,10.365274
0.35,26,10.383202
0.33,16,10.394184
0.25,14,10.403848
0.35,14,10.416267
0.3,14,10.426778
0.3,18,10.438838
0.35,14,10.448265
0.25,20,10.461471
0.35,18,10.47352
0.36,16,10.4842
0.3,18,10.496113
0.35,16,10.506785
0.3,14,10.516239
0.21,14,10.525632
0.31,18,10.537905
0.25,14,10.547256
0.29,18,10.559113
0.4,30,10.578588
0.3,30,10.598601
0.28,22,10.613588
0.25,26,10.632167
0.25,20,10.645325
0.31,14,10.656516
0.31,16,10.667671
0.27,20,10.680733
0.35,14,10.690243
0.33,16,10.700709
0.25,16,10.711194
0.4,24,10.727423
0.38,26,10.744214
0.29,18,10.756027
0.3,18,10.767768
0.3,20,10.780854
0.33,20,10.794971
0.29,16,10.805586
0.35,20,10.837626
0.33,26,10.854153
0.36,14,10.86344
0.36,14,10.87264
0.36,16,10.883039
0.35,32,10.910067
0.25,16,10.92059
0.31,24,10.936038
0.28,24,10.951314
0.27,22,10.966015
0.4,24,10.981461
0.25,14,10.991563
0.36,16,11.002228
0.33,20,11.015455
0.21,16,11.029562
0.23,14,11.038858
0.3,24,11.054284
0.27,16,11.06487
0.3,14,11.074119
0.33,18,11.085896
0.38,14,11.095261
0.27,26,11.111911
0.3,18,11.123672
0.33,26,11.140213
0.3,24,11.1558
0.29,22,11.169939
0.33,20,11.184072
0.33,14,11.193442
0.35,16,11.204231
0.3,28,11.222519
0.27,14,11.236622
0.33,20,11.251823
0.32,14,11.261286
0.35,16,11.272235
0.33,14,11.283372
0.3,20,11.296893
0.3,14,11.306454
0.35,14,11.316836
0.27,24,11.335392
0.35,16,11.350641
0.31,22,11.365031
0.25,16,11.375607
0.27,14,11.384963
0.33,16,11.39552
0.35,26,11.412288
0.3,16,11.422983
0.33,18,11.434813
0.36,14,11.444099
0.3,14,11.453328
0.31,26,11.470219
0.3,16,11.480809
0.36,16,11.491246
0.38,24,11.506862
0.34,16,11.517464
0.33,16,11.547942
0.27,32,11.570154
0.31,16,11.580842
0.3,22,11.595095
0.3,14,11.604422
0.35,18,11.616276
0.36,14,11.625592
0.25,20,11.639959
0.3,32,11.661281
0.35,16,11.672008
0.35,24,11.687574
0.33,16,11.698108
0.25,18,12.670098
0.31,28,12.688189
0.31,14,12.698082
0.3,20,12.711533
0.34,20,12.725176
0.4,28,12.743394
0.33,26,12.76019
0.35,26,12.776834
0.29,14,12.786109
0.25,24,12.801515
0.28,16,12.812071
0.3,28,12.830981
2.79,14,12.840445
0.35,24,12.856408
0.29,14,12.866054
0.34,18,12.877852
0.33,20,12.891239
0.28,16,12.901992
0.34,16,12.913111
0.33,24,12.929221
0.27,18,12.941193
0.4,20,12.954093
0.3,18,12.965871
0.25,20,12.978763
0.36,14,12.989005
0.33,16,12.999685
0.29,20,13.015751
0.3,18,13.027541
0.3,18,13.039312
0.4,16,13.05124
0.34,16,13.061992
0.33,28,13.079695
0.27,22,13.093692
0.23,20,13.107134
0.36,16,13.117584
0.24,22,13.131691
0.27,14,13.141094
0.28,22,13.155201
0.34,16,13.184056
0.29,16,13.194827
0.33,16,13.205317
0.25,16,13.21602
0.35,18,13.230454
0.33,28,13.248287
0.35,16,13.258885
0.27,16,13.269747
0.3,20,13.282695
0.35,22,13.296977
0.3,18,13.308991
0.33,16,13.319471
0.35,24,13.335226
0.35,32,13.356413
0.28,28,13.378727
0.35,16,13.39572
0.25,18,13.40819
0.25,14,13.417665
0.35,20,13.430823
0.3,18,13.44259
0.33,16,13.453016
0.35,22,13.467481
0.4,28,13.485307
0.36,14,13.494608
0.27,20,13.508038
0.35,24,13.523423
0.3,16,13.534159
0.34,16,13.544653
0.33,18,13.556307
0.36,16,13.566816
0.3,22,13.580982
0.33,24,13.596397
0.35,18,13.608426
0.33,26,13.625541
0.28,16,13.636731
0.33,20,13.649909
0.35,14,13.659216
0.35,16,13.669997
0.33,24,13.68597
0.34,18,13.699511
0.27,18,13.71121
0.4,20,13.725798
0.34,22,13.740916
0.3,20,13.754212
0.35,14,13.764007
0.28,16,13.774843
0.33,20,13.788084
0.25,18,13.800241
0.3,30,13.819812
0.3,14,13.829433
0.35,14,13.838973
0.33,24,13.855245
0.38,26,13.893835
0.36,18,13.905783
0.36,14,13.922675
0.3,20,13.935998
0.33,26,13.952802
0.23,14,13.962167
0.31,26,13.979327
0.28,24,13.995832
0.35,16,14.006387
0.33,18,14.018455
0.29,22,14.03267
0.25,16,14.04334
0.33,16,14.053878
0.35,16,14.064579
0.36,20,14.081917
0.34,16,15.09054
0.3,22,15.104805
0.25,16,15.115891
0.35,14,15.125296
0.4,28,15.145623
0.3,18,15.157583
0.25,22,15.171687
0.35,14,15.181145
0.38,14,15.190493
0.33,18,15.202309
0.35,14,15.211639
0.3,18,15.225744
0.35,14,15.23512
0.33,20,15.248084
0.33,18,15.25992
0.3,28,15.277828
0.31,16,15.288417
0.25,18,15.300198
0.33,28,15.318118
0.33,16,15.32885
0.33,18,15.340674
0.35,22,15.355677
0.29,22,15.369951
0.34,18,15.382076
0.32,16,15.392648
0.35,16,15.40344
0.3,32,15.425467
0.4,18,15.439175
0.34,18,15.456243
0.36,14,15.465743
0.24,32,15.48672
0.35,14,15.496085
0.4,14,15.505439
0.35,26,15.522019
0.3,24,15.537708
0.27,18,15.549425
0.3,16,15.559835
0.28,16,15.577678
0.35,18,15.589423
0.29,14,15.598678
0.3,16,15.609104
0.3,18,15.62083
0.28,18,15.636554
0.24,20,15.651163
0.33,26,15.668604
0.36,16,15.679492
0.35,14,15.688813
0.25,16,15.699496
0.24,22,15.714978
0.35,16,15.726225
0.29,22,15.741329
0.33,26,15.758003
0.3,16,15.768457
0.35,14,15.77776
0.36,16,15.788271
0.3,24,15.803671
0.29,14,15.812937
0.27,14,15.822321
0.33,16,15.833294
0.36,18,15.845709
0.3,20,15.859171
0.29,24,15.87497
0.34,16,15.885764
0.3,14,15.895858
0.33,32,15.918523
0.3,18,15.930268
0.35,14,15.940876
0.36,16,15.951814
0.25,26,15.972009
0.35,14,15.981418
0.27,16,15.99285
0.3,16,16.003463
0.33,30,16.02879
0.3,18,16.04064
0.4,26,16.057865
0.35,20,16.072647
0.3,16,16.083232
0.3,30,16.10233
0.33,14,16.111595
0.28,16,16.126126
0.35,32,16.148022
0.4,18,16.160166
0.35,22,16.174587
0.24,24,16.190425
0.35,14,16.199898
0.3,26,16.216667
0.4,14,16.22916
0.25,16,16.239889
0.24,18,16.251701
0.23,20,16.271846
0.34,16,16.282992
0.4,16,16.293757
0.28,32,16.315233
0.36,16,16.326251
0.34,16,16.337328
0.28,14,16.346676
0.4,26,16.367275
0.38,16,16.380455
0.28,14,16.391567
0.25,14,16.401003
0.28,16,16.41153
0.34,18,16.423429
0.34,16,16.434098
0.35,32,16.456164
0.25,18,16.473458
0.34,16,16.484849
0.3,16,16.495471
0.23,18,16.507445
0.3,22,17.48571
0.34,22,17.503748
0.35,32,17.526129
0.33,26,17.543429
0.34,16,17.554085
0.34,14,17.563611
0.35,16,17.574404
0.33,20,17.587552
0.4,14,17.597052
0.28,22,17.611436
0.38,26,17.628588
0.3,14,17.638003
0.33,18,17.650752
0.3,16,17.66153
0.33,16,17.672484
0.33,20,17.685672
0.29,14,17.695508
0.36,18,17.707372
0.3,32,17.731678
0.33,20,17.746284
0.36,18,17.758531
0.36,14,17.767964
0.33,20,17.781847
0.29,20,17.795435
0.3,20,17.80865
0.28,20,17.822958
0.4,24,17.843389
0.34,24,17.858978
0.34,18,17.870905
0.4,20,17.884547
0.36,18,17.89662
0.35,20,17.909773
0.33,22,17.924232
0.29,14,17.946023
0.28,30,17.970078
0.33,16,17.981679
0.34,14,17.991965
0.3,16,18.002734
0.3,32,18.024132
0.3,16,18.035334
0.33,22,18.050122
0.24,28,18.068484
0.25,32,18.089874
0.3,24,18.105663
0.3,14,18.115192
0.3,28,18.134
0.36,22,18.152818
0.25,16,18.163567
0.3,32,18.185999
0.3,20,18.199197
0.31,20,18.21248
0.33,22,18.22978
0.4,24,18.245486
0.24,18,18.258238
0.35,16,18.269573
0.34,18,18.28177
0.35,20,18.297284
0.35,16,18.3081
0.36,16,18.318765
0.3,20,18.332029
0.33,26,18.353476
0.3,14,18.362887
0.38,14,18.372265
0.3,18,18.384459
0.24,20,18.401439
2.79,16,18.412023
0.36,14,18.421984
0.36,14,18.432577
0.33,18,18.445196
0.36,14,18.455661
0.35,16,18.467192
0.2,32,18.489215
0.35,16,18.503229
0.34,16,18.520292
0.33,20,18.536192
0.29,32,18.558154
0.36,22,18.572756
0.3,22,18.587296
0.28,20,18.600703
0.28,16,18.611375
0.29,18,18.62337
0.36,16,18.634303
0.35,14,18.643761
0.35,14,18.654719
0.36,14,18.685142
0.33,14,18.698791
0.35,14,18.708808
0.35,16,18.722076
0.35,22,18.74754
0.24,28,18.766024
0.36,20,18.779119
0.33,16,18.789796
0.3,20,18.80323
0.4,16,18.814112
0.34,16,18.824914
0.3,22,18.841094
0.35,16,18.852557
0.35,20,18.8658
0.2,32,18.888106
0.29,18,18.900916
0.36,16,18.911809
0.35,20,18.924903
0.3,22,18.93943
0.36,18,18.951297
0.36,16,19.912368
0.3,22,19.926623
0.28,16,19.941926
0.33,30,19.960822
0.28,20,19.97367
0.34,20,19.987323
0.38,26,20.004151
0.35,14,20.013427
0.33,22,20.027622
0.36,14,20.036913
0.35,14,20.046421
0.38,18,20.05807
0.35,14,20.067447
0.29,16,20.077959
0.36,16,20.088431
0.35,14,20.097667
0.36,14,20.106895
0.34,14,20.116248
0.34,18,20.128138
0.33,20,20.141189
0.3,18,20.153053
0.33,18,20.164797
0.35,16,20.175238
0.27,16,20.186303
0.3,14,20.195654
0.35,24,20.210918
0.4,16,20.221425
0.4,30,20.243458
0.31,16,20.254702
0.25,24,20.271199
0.4,20,20.284933
0.36,14,20.294446
0.34,14,20.303943
0.3,16,20.31462
0.33,20,20.347534
0.35,28,20.366151
0.3,22,20.380557
0.3,14,20.390153
0.38,14,20.399719
0.36,18,20.41148
0.35,20,20.424564
0.31,16,20.435547
0.34,14,20.444974
0.35,20,20.458088
0.35,16,20.468745
0.36,14,20.478089
0.4,32,20.499221
0.35,16,20.510036
2.79,12,20.518222
0.35,16,20.530619
0.29,20,20.550182
0.36,18,20.566198
0.35,16,20.577009
0.4,28,20.595138
0.3,32,20.617002
0.35,18,20.629185
0.34,22,20.644134
0.35,14,20.654719
0.36,16,20.665558
0.36,14,20.675084
0.36,16,20.685729
0.36,14,20.695202
0.36,20,20.70863
0.36,16,20.719258
0.33,22,20.733581
0.33,18,20.745317
0.33,20,20.758438
0.36,20,20.771451
0.35,18,20.783338
0.36,16,20.793858
0.29,20,20.806829
0.35,16,20.818753
0.35,18,20.83343
0.35,22,20.85448
0.36,14,20.864071
0.36,14,20.873593
0.36,14,20.885224
0.3,14,20.895141
0.36,14,20.904499
0.36,18,20.91626
0.33,16,20.926884
0.36,16,20.93781
0.3,14,20.947212
0.36,14,20.956603
0.35,14,20.965926
0.36,24,20.981412
0.29,16,20.992642
0.33,16,21.003223
0.36,14,21.012571
0.28,20,21.025584
0.36,16,21.054884
0.27,20,21.067915
0.35,18,21.079685
0.4,22,21.093871
0.4,16,21.104532
0.36,18,21.116246
0.29,14,21.125537
0.36,18,21.137243
0.38,20,21.150529
0.3,16,21.161072
0.35,14,21.170295
0.29,14,21.179775
0.36,14,21.189684
0.29,20,21.202785
0.3,32,21.225261
0.36,18,21.238623
2.79,12,21.250517
0.36,18,21.262471
0.4,18,21.274335
0.3,14,21.283772
0.34,14,21.293217
2.79,12,21.301436
2.79,14,21.310847
0.23,16,21.32151
0.35,22,21.336132
0.28,14,22.290692
0.34,14,22.300271
0.34,16,22.310956
0.36,14,22.320427
0.34,14,22.329914
0.24,22,22.344628
0.3,14,22.353867
0.36,16,22.364419
0.31,26,22.38111
0.36,14,22.390966
0.36,18,22.402835
0.25,16,22.413386
0.3,18,22.425401
0.36,16,22.436088
0.33,18,22.447896
0.35,16,22.458514
0.34,18,22.470249
0.3,20,22.483862
0.4,28,22.502688
0.33,28,22.521174
0.36,14,22.530932
0.36,14,22.540595
0.26,24,22.556332
0.33,16,22.566992
0.34,16,22.577644
0.24,14,22.589993
0.36,14,22.60316
0.36,20,22.616425
0.36,16,22.627287
0.34,18,22.639292
0.36,14,22.649187
0.36,16,22.661144
0.32,20,22.674201
0.36,16,22.704321
0.28,16,22.715094
0.36,16,22.725893
0.36,14,22.735507
0.36,16,22.746282
0.25,32,22.768546
0.35,14,22.778297
0.4,16,22.789001
0.35,18,22.80143
0.28,16,22.812072
0.33,16,22.82309
0.3,32,22.845221
0.36,20,22.85849
0.23,16,22.869199
0.33,14,22.8793
0.3,20,22.897115
0.35,14,22.906799
0.36,22,22.924149
0.36,16,22.934981
0.36,14,22.948797
0.36,20,22.962677
0.25,20,22.976667
0.36,14,22.986998
0.3,16,22.997964
0.35,14,23.00725
0.33,16,23.017809
0.29,14,23.027056
0.33,24,23.042744
0.31,14,23.052026
0.36,14,23.061174
0.36,16,23.071569
0.35,22,23.085588
0.33,26,23.102145
0.36,14,23.111379
0.23,20,23.124209
0.29,14,23.133401
0.36,18,23.145276
0.33,20,23.158278
0.36,20,23.171109
0.33,14,23.18041
0.3,16,23.190831
0.33,18,23.202427
0.4,32,23.22949
0.35,14,23.238926
0.36,14,23.248414
0.34,26,23.264803
0.4,18,23.276442
0.35,14,23.2861
2.83,12,23.294129
0.36,14,23.3034
0.33,22,23.317518
0.4,20,23.330462
0.36,16,23.340906
0.27,20,23.353774
0.33,14,23.363013
2.79,12,23.371014
0.36,16,23.399475
0.4,20,23.41249
0.33,16,23.42294
0.36,20,23.439756
0.36,18,23.451442
0.36,14,23.460686
0.33,14,23.469854
0.34,16,23.480253
0.35,16,23.490659
0.29,14,23.499876
0.36,14,23.509322
0.4,28,23.527104
0.34,16,23.537714
0.33,14,23.547188
2.79,18,23.561506
2.79,12,23.569512
0.36,14,23.578766
0.33,16,23.589229
0.36,14,23.598489
0.23,18,23.614371
0.33,20,23.630095
0.36,14,23.63946
0.35,16,23.649882
0.33,14,23.660035
0.35,14,23.669286
0.27,22,23.683293
0.3,14,23.692573
0.35,16,23.703053
0.36,16,23.714289
0.36,14,23.724113
0.36,14,24.687979
2.79,18,24.699851
0.36,16,24.710486
0.33,14,24.719816
0.28,28,24.737904
0.35,32,24.763386
0.36,20,24.776421
0.29,16,24.786925
0.36,18,24.798754
0.36,16,24.809822
0.36,18,24.821723
0.3,16,24.832721
2.79,12,24.840995
0.33,22,24.856191
0.36,14,24.865777
0.36,18,24.877538
0.36,14,24.886962
0.36,16,24.897813
0.36,18,24.909596
0.36,16,24.920119
0.33,22,24.934444
0.36,20,24.947338
2.79,14,24.95673
0.29,14,24.969488
0.33,18,24.981739
0.35,22,24.998795
2.83,16,25.009661
0.36,16,25.020432
0.36,14,25.029974
0.3,16,25.061094
0.36,14,25.070911
0.36,16,25.081921
0.35,18,25.097124
0.36,20,25.110507
0.36,14,25.120257
0.33,20,25.133718
0.29,14,25.143264
0.33,14,25.154756
0.36,20,25.172114
0.35,20,25.188901
0.34,16,25.199963
0.28,20,25.21344
0.33,16,25.226752
0.33,26,25.244193
0.36,14,25.25845
2.79,12,25.268063
0.33,30,25.29256
0.36,16,25.304843
0.35,16,25.315642
0.35,14,25.325053
0.3,18,25.337259
0.33,22,25.351878
0.36,16,25.363574
0.3,14,25.372914
0.33,28,25.39221
0.35,20,25.405728
0.36,14,25.415276
0.36,14,25.424784
0.27,16,25.435956
0.3,14,25.44559
0.25,22,25.461087
0.36,18,25.473028
0.32,28,25.496024
0.33,22,25.510724
0.36,14,25.520244
0.24,18,25.532316
0.33,22,25.549825
0.35,22,25.566597
0.35,16,25.578534
0.33,20,25.592244
0.36,14,25.601905
2.79,12,25.61012
0.34,18,25.624074
0.36,14,25.634202
0.3,14,25.647716
0.36,16,25.665374
0.23,16,25.677712
0.24,16,25.692076
2.83,24,25.709863
2.83,14,25.719975
0.23,18,25.732238
0.33,18,25.744558
0.35,14,25.754661
0.36,16,25.765914
0.36,14,25.775443
0.36,16,25.786268
0.36,14,25.795691
2.83,16,25.81656
0.3,16,25.827236
0.36,14,25.836654
0.31,18,25.848469
0.36,14,25.857809
0.36,14,25.86719
0.35,14,25.876592
0.33,22,25.891885
0.36,14,25.901539
0.28,32,25.923837
2.83,14,25.933599
0.33,28,25.951751
0.4,32,25.979334
2.83,16,25.991429
0.36,14,26.000925
0.35,14,26.015272
0.35,14,26.025388
0.28,24,26.041202
0.36,14,26.050645
0.33,16,26.061591
0.36,18,26.073483
0.33,16,26.084282
0.36,20,26.097536
0.33,20,26.11073
0.33,18,26.122693
0.36,24,26.13828
0.3,20,26.151759
0.36,14,26.161516
0.3,16,26.172127
0.36,14,27.144824
2.83,12,27.152918
0.24,14,27.16241
0.33,20,27.175777
0.4,32,27.198459
0.36,22,27.212998
2.83,12,27.221258
0.3,16,27.234466
0.25,18,27.246629
0.4,32,27.267955
0.33,16,27.278678
0.33,20,27.291863
0.36,14,27.301398
0.33,14,27.310759
2.79,12,27.31897
0.36,14,27.328527
0.36,14,27.338001
0.32,14,27.347425
0.33,32,27.368794
0.36,14,27.378391
0.36,16,27.389273
0.4,14,27.400697
0.35,24,27.418648
2.83,20,27.432168
0.36,16,27.443039
0.36,22,27.458231
0.36,16,27.489091
0.33,32,27.511089
2.79,12,27.519384
2.79,14,27.528963
0.4,18,27.541124
0.36,18,27.553238
0.35,32,27.574859
0.29,16,27.585665
0.35,18,27.597767
0.4,32,27.628996
0.36,14,27.643051
2.83,12,27.652652
0.36,16,27.663444
0.36,16,27.677858
0.36,18,27.6934
0.34,24,27.716773
0.33,22,27.731333
0.3,18,27.743519
0.36,16,27.754043
0.33,14,27.763579
0.28,16,27.779381
0.35,22,27.793567
0.33,16,27.804161
2.83,16,27.814744
0.36,16,27.825302
0.35,30,27.844488
0.36,14,27.853821
0.36,16,27.86505
0.33,20,27.878371
0.36,14,27.887741
2.83,12,27.895934
0.36,16,27.906443
0.36,14,27.91575
0.36,16,27.926243
0.36,18,27.94094
0.33,20,27.953928
0.4,22,27.968286
0.35,14,27.977672
2.79,12,27.986421
0.36,14,27.995893
0.36,14,28.005321
0.33,18,28.017048
0.27,18,28.02872
0.33,16,28.039417
0.36,14,28.048688
0.33,22,28.063708
0.34,16,28.075032
0.36,14,28.084619
0.36,14,28.094122
