#{"t_start": 1663515250.1150353, "env_id": "GridRoadEnv-v0"}
r,l,t
25.62,119,44.793507
29.19,119,44.880624
33.87,119,44.972148
17.19,119,45.076663
26.52,119,45.163888
18.99,119,45.254109
23.14,119,46.454292
30.45,119,46.545483
39.91,119,46.638522
43.67,119,46.73125
38.01,119,46.824607
21.33,119,46.914442
32.56,119,47.006866
19.93,119,47.105847
32.5,119,47.195437
42.6,119,47.289817
26.02,119,47.401239
44.75,119,47.495356
32.6,119,47.584448
22.06,119,47.670933
40.3,119,47.76868
22.54,119,47.855616
33.21,119,47.941316
42.22,119,49.174052
36.77,119,49.286719
28.58,119,49.372443
20.5,119,49.460783
29.01,119,49.543827
28.91,119,49.630449
16.67,119,49.718086
23.01,119,49.801291
39.76,119,49.885818
40.38,119,49.991165
38.45,119,50.085527
29.58,119,50.179409
29.98,119,50.27247
22.64,119,50.360268
18.99,119,50.445856
36.51,119,50.534251
19.78,119,50.618925
24.89,119,51.784246
19.26,119,51.889282
26.76,119,51.98157
32.02,119,52.084036
21.62,119,52.173432
21.37,119,52.271303
43.93,119,52.366869
31.82,119,52.454633
27.8,119,52.540607
23.96,119,52.641476
24.54,119,52.746306
42.12,119,52.832451
32.71,119,52.9228
22.15,119,53.010767
36.34,119,53.115289
41.37,119,53.214881
25.72,119,53.304305
24.28,119,53.389224
28.04,119,54.587798
24.61,119,54.678976
24.3,119,54.774097
22.8,119,54.859839
21.95,119,54.95345
28.22,119,55.052474
34.2,119,55.140136
34.74,119,55.236924
25.6,119,55.347427
23.91,119,55.436341
11.81,119,55.527366
15.75,119,55.626754
28.13,119,55.714798
22.56,119,55.799892
26.83,119,55.894771
32.29,119,55.983766
33.6,119,56.072278
33.54,119,57.345115
25.98,119,57.430179
31.08,119,57.51647
23.57,119,57.607577
25.28,119,57.697039
28.5,119,57.783416
33.48,119,57.876026
43.07,119,57.966853
34.47,119,58.071738
21.04,119,58.164617
29.25,119,58.256564
-6.6,119,58.350655
20.38,119,58.442859
25.85,119,58.529602
27.72,119,58.620462
17.11,119,58.713564
8.68,119,58.801529
30.13,119,60.013719
32.38,119,60.109273
27.61,119,60.200658
29.68,119,60.293547
24.6,119,60.38799
31.36,119,60.472354
29.02,119,60.562988
27.71,119,60.647349
16.1,119,60.740762
27.11,119,60.835017
39.34,119,60.924222
25.88,119,61.016428
15.47,119,61.110945
26.42,119,61.198792
24.65,119,61.289638
34.3,119,61.382708
31.15,119,61.485849
14.67,119,62.692809
26.38,119,62.781649
26.22,119,62.867466
19.49,119,62.961056
31.69,119,63.052573
37.78,119,63.139462
36.66,119,63.237192
26.33,119,63.327536
34.27,119,63.459708
18.25,119,63.546482
28.99,119,63.634481
20.67,119,63.735226
19.08,119,63.82196
31.51,119,63.910956
31.73,119,64.00674
25.75,119,64.091689
22.92,119,64.185342
28.19,119,64.281459
28.8,119,65.452639
17.04,119,65.548958
30.95,119,65.636821
27.91,119,65.730943
31.41,119,65.816758
31.49,119,65.90603
29.41,119,65.999476
24.73,119,66.092492
23.2,119,66.18543
21.15,119,66.277686
24.62,119,66.361741
22.18,119,66.448856
24.04,119,66.551646
26.33,119,66.6385
29.69,119,66.730553
44.69,119,66.829868
28.55,119,66.914294
26.07,119,68.148841
33.37,119,68.237163
26.8,119,68.32431
38.92,119,68.415031
37.7,119,68.499847
36.5,119,68.603511
27.01,119,68.705672
24.51,119,68.794254
22.41,119,68.883377
31.31,119,68.987896
22.88,119,69.077928
41.85,119,69.165837
27.1,119,69.261638
27.06,119,69.34843
22.64,119,69.435576
35.41,119,69.552991
28.95,119,69.651684
41.88,119,70.922364
42.34,119,71.011729
39.54,119,71.101975
31.23,119,71.195805
21.87,119,71.294085
21.05,119,71.387498
26.42,119,71.483157
24.69,119,71.574157
24.54,119,71.673958
28.37,119,71.76551
31.49,119,71.852796
23.13,119,71.945543
34.0,119,72.036525
35.95,119,72.12265
42.86,119,72.213187
