#{"t_start": 1663505259.8768566, "env_id": "SimpleGridRoadEnv-v0"}
r,l,t
6.15,22,29.795165
6.73,64,29.839345
1.23,70,29.890151
1.0,70,29.947361
6.57,50,29.982712
6.15,18,29.995875
6.49,38,30.022454
1.1,70,30.076864
6.69,44,30.133693
6.77,40,30.163378
6.92,50,30.205966
6.63,34,30.230883
6.23,18,30.244162
1.09,70,30.293928
6.8,62,30.348175
6.69,50,30.403622
6.62,34,30.444156
0.85,70,30.506357
6.5,40,30.535188
0.79,70,30.588011
6.62,58,30.63485
1.17,70,30.697071
1.3,70,30.773823
6.52,32,30.838759
6.21,22,30.864828
6.73,34,30.913174
6.49,28,30.944742
6.6,50,31.003689
6.49,22,31.027704
6.6,42,31.105476
6.69,42,31.155381
1.09,70,31.234639
6.56,44,31.287812
6.61,56,31.345284
1.23,70,31.422354
1.05,70,31.476306
0.65,70,31.540529
6.52,26,31.57036
0.97,70,32.894673
6.64,52,32.94443
6.52,24,32.971748
6.52,28,33.002626
6.59,66,33.052488
6.93,56,33.092469
6.15,20,33.11076
6.49,24,33.128275
6.78,46,33.160489
6.73,46,33.199101
7.03,68,33.250442
6.33,40,33.293113
6.42,32,33.356941
1.11,70,33.440519
0.79,70,33.517955
6.52,28,33.549234
6.54,56,33.629934
6.73,32,33.66569
6.49,22,33.696061
6.5,22,33.723542
6.6,26,33.743541
6.72,42,33.774151
6.65,44,33.808657
1.22,70,33.863755
0.82,70,33.913929
1.06,70,33.97904
6.87,42,34.033007
6.54,28,34.052546
6.6,44,34.087343
6.49,36,34.112403
6.5,32,34.138097
6.5,28,34.157324
6.52,32,34.180248
6.57,28,34.20292
6.49,28,34.222624
1.31,70,34.298419
0.86,70,34.428389
6.54,46,34.58014
0.9,70,34.805444
6.75,30,34.834799
6.95,58,34.911281
6.52,42,35.032054
6.42,26,35.070986
6.92,62,35.145458
6.64,32,35.177773
6.34,28,35.202004
1.05,70,37.379166
6.81,40,37.480072
0.95,70,37.571301
6.21,20,37.601115
6.35,48,37.675699
6.63,38,37.740932
6.39,48,37.784123
6.72,56,37.828171
6.5,24,37.846786
6.42,26,37.865365
1.04,70,37.918135
6.15,18,37.95184
6.54,42,37.981494
6.41,32,38.003395
6.21,18,38.016917
6.5,26,38.034983
6.84,36,38.060345
0.96,70,38.111529
6.58,38,38.143344
6.5,26,38.162591
6.52,22,38.178973
6.5,44,38.215915
6.52,42,38.246169
0.96,70,38.296797
6.61,32,38.323329
6.5,26,38.342134
6.49,26,38.361498
6.44,26,38.380299
6.56,64,38.430024
6.5,36,38.457523
6.5,22,38.473676
6.71,32,38.496654
0.81,70,38.554918
0.6,70,38.609771
0.75,70,38.6682
6.61,36,38.694966
6.52,22,38.731469
6.71,38,38.762283
1.03,70,38.81804
6.5,44,38.858195
6.6,28,38.878902
6.52,22,38.895915
6.52,38,38.923788
1.0,70,38.977012
7.09,66,39.029452
6.24,34,39.05744
6.21,22,39.073761
6.15,32,39.096412
6.5,48,39.132997
6.6,42,39.162488
6.49,24,40.272336
6.66,32,40.296243
7.06,52,40.333779
6.56,28,40.355105
6.64,28,40.375036
1.12,70,40.427118
6.34,26,40.447996
6.99,50,40.483835
6.72,52,40.520076
6.35,30,40.541306
6.71,34,40.565731
6.78,38,40.612206
6.52,40,40.645219
6.65,26,40.663995
1.08,70,40.715133
6.64,40,40.743229
6.89,50,40.782175
6.49,28,40.802153
0.97,70,40.851683
6.21,22,40.867685
6.68,30,40.891505
6.21,20,40.912016
6.87,68,40.970653
6.49,38,41.008521
6.52,28,41.028637
6.21,22,41.045054
6.55,30,41.066681
6.55,36,41.093139
6.64,28,41.113181
6.69,46,41.14571
1.23,70,41.195961
6.64,32,41.221662
6.68,34,41.246521
6.71,42,41.276309
6.52,22,41.295907
6.65,56,41.336365
6.5,22,41.352652
6.76,44,41.408773
6.21,18,41.422339
6.5,30,41.446809
6.41,40,41.475318
6.5,22,41.491524
6.49,36,41.517714
6.21,20,41.532543
6.63,38,41.559837
6.5,28,41.580317
6.92,58,41.62206
6.52,28,41.642421
6.64,40,41.671012
6.36,28,41.693263
6.65,38,41.723133
1.18,70,41.774267
6.59,40,41.802734
6.52,26,41.821823
6.36,28,42.885795
6.49,26,42.90461
6.48,48,42.939442
6.52,36,42.969928
6.54,32,42.992198
0.94,70,43.040328
6.49,24,43.056958
