r,l,t
59.24,119,44.904067
38.94,119,44.998929
57.78,119,45.086258
63.15,119,46.320631
34.71,119,46.405627
22.0,119,46.515761
38.85,119,46.60804
54.72,119,46.709794
53.12,119,46.794706
37.42,119,46.885001
24.81,119,46.972312
36.97,119,47.061839
43.17,119,47.153471
40.05,119,47.260766
31.01,119,47.355176
36.2,119,47.45896
50.7,119,47.547081
61.68,119,47.641639
29.55,119,47.733856
19.27,119,47.823045
26.55,119,49.019949
45.69,119,49.118507
52.64,119,49.209017
50.53,119,49.301281
28.53,119,49.388965
31.16,119,49.4816
12.65,119,49.58256
27.56,119,49.671638
60.32,119,49.757825
24.0,119,49.855006
47.89,119,49.965728
47.17,119,50.051473
59.09,119,50.143348
58.07,119,50.230428
34.16,119,50.324719
28.48,119,50.427006
34.11,119,50.530791
31.14,119,51.747308
26.73,119,51.858308
26.34,119,51.945626
33.47,119,52.039887
35.12,119,52.138067
23.76,119,52.22276
48.01,119,52.316053
33.75,119,52.403008
34.9,119,52.48978
35.47,119,52.587636
54.36,119,52.683914
30.11,119,52.766891
34.57,119,52.858063
38.59,119,52.945938
33.15,119,53.044349
32.74,119,53.146571
24.6,119,53.232239
40.35,119,53.321015
47.75,119,54.548053
32.61,119,54.647303
53.33,119,54.744228
60.03,119,54.836279
39.52,119,54.92502
44.71,119,55.019151
54.92,119,55.108638
30.58,119,55.198598
38.8,119,55.29795
39.12,119,55.388821
37.61,119,55.474821
28.02,119,55.568264
36.57,119,55.664021
36.62,119,55.753402
60.03,119,55.846214
53.93,119,55.933734
53.03,119,56.027788
40.27,119,57.238448
27.49,119,57.324555
36.81,119,57.409513
55.79,119,57.500203
52.9,119,57.590634
59.79,119,57.676963
63.71,119,57.772369
37.83,119,57.858523
43.38,119,57.963906
37.87,119,58.053068
20.83,119,58.14438
27.07,119,58.230337
29.43,119,58.322953
34.21,119,58.408947
43.14,119,58.49718
61.58,119,58.593489
46.14,119,58.685689
57.9,119,59.89975
49.44,119,59.988527
48.87,119,60.076928
43.57,119,60.167804
58.78,119,60.25679
60.57,119,60.35303
45.9,119,60.451427
38.26,119,60.551978
51.44,119,60.667429
45.97,119,60.754071
41.63,119,60.848669
45.58,119,60.937601
58.97,119,61.027599
37.01,119,61.113627
38.8,119,61.20606
27.72,119,61.290602
44.31,119,61.382139
30.8,119,62.636943
54.32,119,62.724721
46.31,119,62.817593
32.89,119,62.910765
54.61,119,62.996521
31.82,119,63.082496
27.45,119,63.173139
24.25,119,63.262476
32.53,119,63.358027
35.41,119,63.448496
58.85,119,63.532541
34.68,119,63.617702
27.23,119,63.71543
32.77,119,63.800675
33.62,119,63.901192
34.78,119,63.992191
43.6,119,64.084546
38.63,119,64.173779
34.05,119,65.388155
41.98,119,65.478215
46.81,119,65.567312
59.9,119,65.666451
34.13,119,65.757627
36.55,119,65.844527
42.24,119,65.94134
28.41,119,66.033122
63.4,119,66.119043
40.57,119,66.209502
46.45,119,66.299521
61.13,119,66.386097
61.21,119,66.475972
29.52,119,66.56206
56.71,119,66.650558
25.68,119,66.765584
49.22,119,66.851405
42.44,119,68.043089
33.69,119,68.136128
43.27,119,68.222908
42.69,119,68.315213
34.84,119,68.40779
57.53,119,68.496728
39.16,119,68.609592
42.81,119,68.698016
47.73,119,68.78312
38.32,119,68.872412
47.04,119,68.9657
53.88,119,69.055829
55.55,119,69.144136
55.5,119,69.229353
36.64,119,69.320567
38.28,119,69.430598
52.22,119,69.517325
70.62,119,70.767079
36.47,119,70.862782
42.88,119,70.975682
45.34,119,71.096402
40.37,119,71.199086
35.55,119,71.286865
27.29,119,71.389726
19.39,119,71.474476
48.54,119,71.56117
51.83,119,71.650591
44.63,119,71.73912
46.6,119,71.824574
41.91,119,71.912428
47.48,119,72.023297
48.44,119,72.110512
34.23,119,72.203061
43.64,119,72.295222
38.42,119,73.506189
44.09,119,73.596537
41.24,119,73.680553
37.84,119,73.78916
33.05,119,73.89422
46.46,119,73.990417
35.52,119,74.103489
53.94,119,74.19469
56.63,119,74.284169
47.23,119,74.370577
60.85,119,74.461164
55.9,119,74.549825
48.1,119,74.640075
46.57,119,74.731347
38.1,119,74.850229
42.36,119,74.939636
53.86,119,75.033916
46.58,119,76.382362
32.61,119,76.468488
48.43,119,76.558065
35.36,119,76.652112
45.09,119,76.743034
48.48,119,76.832612
52.45,119,76.931791
28.07,119,77.022795
30.53,119,77.113825
40.69,119,77.212733
51.09,119,77.303443
40.5,119,77.395771
44.33,119,77.481571
51.07,119,77.571284
48.34,119,77.680045
60.53,119,77.767705
55.07,119,77.861169
55.65,119,77.952139
45.52,119,79.177897
32.31,119,79.273237
40.24,119,79.362969
35.68,119,79.452327
53.36,119,79.537816
52.88,119,79.64971
51.06,119,79.740714
36.08,119,79.830378
49.53,119,79.917275
45.55,119,80.009689
53.05,119,80.09724
57.95,119,80.192883
64.41,119,80.293045
38.95,119,80.401609
40.69,119,80.49197
53.3,119,80.58876
53.25,119,80.676115
63.08,119,81.922895
51.41,119,82.010939
47.94,119,82.099748
43.76,119,82.192858
49.05,119,82.297995
46.22,119,82.432856
35.66,119,82.521499
42.04,119,82.613094
46.44,119,82.707106
41.45,119,82.795973
42.7,119,82.882577
52.13,119,82.970536
51.94,119,83.053057
57.42,119,83.146821
57.53,119,83.241086
46.09,119,83.334097
53.03,119,83.420815
56.59,119,84.67797
49.28,119,84.766114
39.06,119,84.855814
55.94,119,84.946515
55.85,119,85.053637
61.05,119,85.139213
45.87,119,85.233368
50.78,119,85.325175
45.53,119,85.421718
54.07,119,85.513218
58.17,119,85.608249
42.9,119,85.698002
55.27,119,85.791778
44.65,119,85.910917
61.17,119,86.025779
59.41,119,86.127741
55.47,119,86.218561
58.78,119,87.403342
66.93,119,87.499679
54.25,119,87.59147
53.47,119,87.680616
55.16,119,87.787568
34.81,119,87.878819
52.8,119,87.971514
44.03,119,88.058307
48.42,119,88.145843
60.19,119,88.237114
57.69,119,88.327558
43.06,119,88.418627
63.99,119,88.524015
44.81,119,88.635977
65.4,119,88.725931
60.04,119,88.819464
53.63,119,88.908218
54.01,119,90.099484
54.03,119,90.186154
21.05,119,90.27606
56.72,119,90.363667
56.52,119,90.469225
51.5,119,90.563894
34.22,119,90.654581
