#{"t_start": 1663527813.2687435, "env_id": "SizeThreeGridRoadEnv-v0"}
r,l,t
0.07,16,6.827556
0.09,14,6.838073
0.09,14,6.848555
0.08,14,6.859228
0.17,14,6.869688
0.0,18,6.883112
0.09,20,6.901384
0.06,20,6.916957
0.12,14,6.927486
0.08,20,6.942991
0.06,14,6.953228
0.09,14,6.963514
0.15,16,6.980619
0.12,16,6.997175
0.09,16,7.010215
0.01,18,7.023806
0.09,16,7.03585
0.08,24,7.054161
0.13,26,7.073195
0.07,14,7.083915
0.12,14,7.094636
0.06,14,7.105196
0.1,16,7.117194
0.1,24,7.134457
0.11,20,7.149346
0.07,14,7.15982
0.17,18,7.174016
0.1,30,7.196322
0.16,20,7.211112
0.12,20,7.225891
0.1,14,7.245149
0.02,22,7.261238
0.14,14,7.271787
0.22,14,7.28238
0.02,18,7.295717
0.1,16,7.307582
-0.01,20,7.322103
0.04,16,7.333879
0.13,32,8.539119
0.09,20,8.5538
0.16,16,8.565574
0.13,20,8.581582
0.17,16,8.593594
0.11,32,8.617456
0.12,20,8.632165
0.1,20,8.646811
0.1,32,8.670913
0.05,16,8.683013
0.18,16,8.695174
0.07,14,8.705796
0.16,20,8.72071
0.18,16,8.73339
0.14,16,8.749234
0.07,30,8.770676
0.17,20,8.785747
0.07,28,8.806398
0.06,16,8.818438
0.04,14,8.828972
0.13,18,8.842225
0.18,18,8.855603
0.13,20,8.870205
0.14,18,8.883631
0.16,22,8.899734
0.14,20,8.914667
0.13,18,8.928138
0.18,18,8.94127
0.07,24,8.959037
0.07,17,8.971554
0.14,16,8.983938
0.04,14,8.997996
0.18,16,9.012668
0.1,24,9.033499
0.04,18,9.047094
0.07,20,9.062173
0.16,22,9.078612
0.1,22,9.09481
0.02,24,9.113215
0.17,18,9.127079
0.07,18,9.140739
2.71,20,9.155583
0.07,20,9.170649
-0.07,14,9.20148
0.13,20,9.217487
0.16,24,9.235118
0.1,14,9.246267
0.02,16,9.258601
0.1,16,9.270701
0.13,14,9.281272
0.14,20,9.295919
0.04,14,9.306818
0.18,26,9.326242
0.14,18,9.34237
2.71,18,9.357512
0.1,20,9.372069
0.16,18,9.389151
0.14,14,9.400814
0.1,18,9.414048
0.1,22,9.429991
0.12,24,9.447668
0.13,22,9.464108
0.07,24,9.481327
0.08,22,9.497032
0.1,16,9.508708
0.13,20,9.523251
0.18,16,9.538246
0.22,16,9.554281
0.16,25,9.572133
0.07,22,9.589776
0.04,16,9.601988
0.04,14,9.612462
0.15,18,9.625743
0.1,30,9.649908
0.07,22,9.666627
0.13,26,9.685803
0.22,14,9.696266
0.07,26,9.714978
0.17,16,9.726748
0.07,20,9.741366
0.11,25,9.759407
0.16,20,9.774203
0.1,20,9.789321
0.07,20,9.803903
0.22,14,9.814327
0.07,26,9.832905
0.04,22,9.850959
0.09,14,9.869125
0.04,22,9.885748
0.11,23,9.905674
0.04,16,9.917907
0.16,16,9.929833
0.05,28,9.951411
0.23,16,9.963431
0.08,14,9.992769
0.11,32,10.017003
0.09,20,10.031532
0.06,20,10.046427
0.06,20,10.060931
0.18,18,10.074043
0.1,22,10.090153
0.23,20,10.104787
0.15,18,10.118136
0.07,16,10.129908
0.18,14,11.353685
0.1,18,11.370478
0.07,30,11.393407
0.09,20,11.408668
0.1,26,11.427877
0.13,16,11.440473
0.18,20,11.45524
0.07,28,11.475527
0.16,24,11.494917
0.1,18,11.508243
0.1,24,11.525671
0.15,18,11.538974
0.1,20,11.553914
0.11,18,11.567025
0.18,18,11.583663
0.07,18,11.601192
0.07,28,11.623036
0.1,26,11.642478
0.05,16,11.654625
0.03,20,11.669493
0.17,22,11.68594
0.14,14,11.696708
0.1,20,11.711811
0.23,22,11.72818
0.16,32,11.753185
0.1,20,11.767938
0.07,16,11.780033
0.15,20,11.794855
0.14,24,11.812726
0.1,18,11.826165
0.16,18,11.839689
0.14,22,11.85616
0.11,32,11.880425
0.08,32,11.904466
0.14,14,11.914778
0.09,26,11.933165
0.1,20,11.947663
0.23,16,11.964045
0.08,32,11.995162
0.18,14,12.005959
0.1,22,12.028442
0.13,18,12.044095
0.14,26,12.063709
0.18,18,12.077229
0.14,14,12.08858
0.07,20,12.103371
0.18,22,12.119436
0.1,24,12.136612
0.13,24,12.154397
2.71,20,12.16899
0.23,28,12.194576
0.08,14,12.206344
0.12,26,12.229857
0.1,20,12.24585
0.12,14,12.257573
0.1,20,12.272159
0.16,18,12.285792
0.16,20,12.301554
0.1,32,12.326972
0.18,18,12.341733
0.04,26,12.364132
2.71,18,12.377961
0.18,18,12.391731
0.16,14,12.403048
0.11,21,12.418479
0.18,14,12.428893
0.17,14,12.439337
0.07,32,12.465727
0.18,14,12.477101
0.13,28,12.498656
0.16,22,12.516251
0.15,22,12.538124
0.16,14,12.548732
0.07,18,12.56265
0.15,20,12.577394
0.08,18,12.590613
0.13,14,12.60328
0.06,18,12.622447
2.71,24,12.63993
2.71,12,12.648866
0.07,20,12.663751
0.05,14,12.674134
0.08,32,12.6984
0.07,20,12.713063
0.16,18,12.726387
0.01,22,12.742409
-0.06,14,12.752985
0.13,24,12.789432
0.08,32,12.813128
0.12,20,12.827783
0.13,18,12.84094
0.16,16,12.852833
0.15,14,12.863788
0.1,20,12.88384
0.13,24,12.904379
0.08,20,12.924536
0.07,26,12.94426
0.03,16,12.957669
0.08,14,12.969799
0.15,30,14.196713
0.11,18,14.210014
