r,l,t
0.54,14,19.276616
0.78,16,19.28869
0.69,30,19.310348
0.39,20,19.326485
0.63,18,19.341827
0.68,14,19.353471
0.56,20,19.368328
0.81,14,19.380143
0.51,18,19.393438
0.76,14,19.404045
0.32,20,19.418869
0.76,14,19.429278
0.49,18,19.442558
0.55,16,19.454544
0.4,18,19.467935
0.69,20,19.482481
0.81,20,19.49803
0.61,16,19.510603
0.67,14,19.521435
0.46,22,19.538147
0.65,16,19.550621
0.54,16,19.562964
0.76,16,19.574996
0.57,18,19.588451
0.65,14,19.599824
0.78,20,19.633935
0.63,14,19.644713
0.67,24,19.662536
0.63,18,19.675722
0.56,14,19.686083
0.69,20,19.700691
0.51,20,19.715565
0.57,16,19.727236
0.46,18,19.741151
0.54,16,19.753815
0.78,16,19.766054
0.66,16,19.777778
0.44,18,19.791152
0.74,14,19.801985
0.44,18,21.031536
0.69,18,21.045514
0.44,16,21.057541
0.57,22,21.073668
0.6,20,21.088209
0.63,16,21.109349
0.66,18,21.124209
0.53,14,21.134679
0.58,18,21.147879
0.56,16,21.16008
0.69,24,21.177865
0.44,26,21.196646
0.44,16,21.209335
0.46,20,21.225444
0.59,18,21.23903
0.53,18,21.252331
0.49,20,21.26696
0.66,22,21.283193
0.51,18,21.296431
0.6,16,21.308549
0.53,16,21.320481
0.74,18,21.333799
0.76,18,21.347654
0.66,20,21.362557
0.74,32,21.386968
0.69,24,21.405015
0.56,14,21.41565
0.61,14,21.426147
0.78,18,21.439456
0.46,26,21.459504
0.49,18,21.473417
0.56,16,21.485303
0.41,14,21.495862
3.16,12,21.50511
0.56,14,21.515554
0.71,18,21.528829
0.71,24,21.546226
0.81,16,21.557984
0.66,18,21.571527
0.71,14,21.581925
0.81,22,21.602991
0.62,28,21.631078
0.61,14,21.647355
0.66,14,21.658173
0.81,18,21.671416
0.76,24,21.689121
0.76,20,21.705255
0.69,24,21.722454
0.68,14,21.732841
0.56,16,21.744693
3.21,18,21.75803
0.37,18,21.771784
0.69,28,21.791613
0.71,14,21.802216
0.78,18,21.817164
0.59,18,21.834977
0.78,16,21.850316
0.56,14,21.863633
0.76,24,21.886082
0.44,16,21.901294
0.58,18,21.920266
0.61,14,21.932604
0.71,22,21.949942
0.57,16,21.962079
0.59,26,21.981572
0.71,20,21.997048
0.6,24,22.014924
0.76,20,22.030134
0.56,16,22.042373
0.74,22,22.059102
0.56,22,22.07539
0.74,20,22.090367
0.51,18,22.106917
0.69,32,22.138941
0.67,14,22.150439
0.62,20,22.165523
0.39,14,22.176595
3.21,12,22.186131
0.69,30,22.208323
0.74,20,22.222995
0.78,14,22.233779
0.61,18,22.247424
0.69,30,22.276557
3.16,12,22.287976
0.74,22,22.305099
0.83,20,22.324182
0.56,18,22.337618
0.81,14,22.352798
0.49,14,22.36347
0.63,14,22.374193
0.76,20,22.389288
0.32,20,22.405078
0.68,20,22.420868
0.81,16,22.441135
0.81,20,22.455863
0.63,16,22.468447
0.63,18,22.482274
0.46,16,22.495351
0.66,20,22.51147
0.54,14,22.522784
0.62,22,22.538831
3.16,14,22.549824
0.71,14,22.560211
0.61,16,22.57247
0.55,16,22.584301
0.38,16,22.596095
0.6,22,22.612082
0.69,18,22.628065
0.59,18,22.646235
0.74,22,22.663129
0.69,24,23.886352
0.78,18,23.900104
0.81,20,23.914663
0.47,18,23.928434
0.63,18,23.942717
0.71,28,23.962967
0.76,18,23.976271
0.74,18,23.989463
0.69,16,24.00151
0.63,14,24.012121
0.56,14,24.022426
0.69,30,24.044539
0.78,14,24.055351
0.81,18,24.069341
0.6,16,24.084009
0.69,20,24.099238
0.49,18,24.115921
0.67,14,24.126425
0.38,16,24.1384
3.16,20,24.152935
0.54,14,24.165816
0.63,20,24.186207
0.68,18,24.199825
0.76,14,24.210553
0.58,16,24.222369
0.62,14,24.232834
0.63,14,24.243209
0.62,26,24.261725
0.68,16,24.273507
3.16,16,24.285285
0.46,14,24.296113
0.74,32,24.319949
3.16,12,24.329043
3.16,16,24.341554
0.74,20,24.358255
0.71,16,24.370858
0.59,18,24.384856
0.69,16,24.396914
0.78,14,24.408228
0.61,18,24.440178
0.46,16,24.452638
0.56,18,24.466288
0.69,20,24.481821
0.63,14,24.493383
0.61,16,24.505535
3.21,12,24.514637
0.54,18,24.532472
0.74,16,24.544287
0.69,32,24.568496
0.66,14,24.579989
0.7,14,24.590499
0.81,16,24.602428
0.74,32,24.626825
0.54,14,24.637474
3.16,12,24.646619
0.78,14,24.660543
0.62,16,24.672553
0.64,22,24.688648
0.68,20,24.704456
0.53,16,24.716506
0.74,14,24.726995
0.76,14,24.737572
0.55,14,24.748142
0.58,14,24.758845
0.44,20,24.778191
3.16,16,24.794045
0.61,20,24.808593
0.56,14,24.819223
0.65,22,24.835201
0.68,14,24.845611
0.6,16,24.857505
0.76,14,24.868194
0.56,14,24.87882
0.76,14,24.889692
0.63,14,24.900216
0.56,14,24.910602
0.56,16,24.922385
0.41,14,24.935251
0.6,18,24.94923
3.16,18,24.963175
3.16,12,24.972847
0.61,14,24.983597
0.68,18,24.998181
0.81,14,25.009233
0.56,14,25.019866
0.76,24,25.037929
0.61,14,25.048847
0.53,20,25.063615
0.69,30,25.087381
0.76,18,25.100729
0.6,20,25.117715
0.69,20,25.132207
0.53,20,25.146668
0.61,16,25.158367
0.81,14,25.168869
0.54,14,25.179563
0.57,28,25.207501
0.56,18,25.220711
0.69,18,25.253353
0.65,16,25.265432
0.56,20,25.279966
0.56,16,25.291825
0.69,24,25.309467
0.56,14,25.319827
0.76,16,25.331635
3.16,16,25.343373
0.6,18,25.356518
3.21,16,25.368379
