#{"t_start": 1663527572.770394, "env_id": "SizeThreeSimpleGridRoadEnv-v0"}
r,l,t
0.08,22,13.309865
0.07,24,13.327522
0.07,16,13.339598
0.1,14,13.350263
0.15,28,13.370626
0.13,16,13.38253
0.07,14,13.393233
0.13,32,13.421508
0.14,26,13.442605
0.12,24,13.464771
0.15,16,13.477541
0.15,20,13.492599
0.07,18,13.506131
0.11,32,13.53141
0.14,14,13.542406
0.12,30,13.564317
0.06,24,13.58307
0.08,20,13.597905
0.12,32,13.628298
-0.02,26,13.647806
0.22,26,13.668001
0.1,14,13.679924
0.15,30,13.70202
0.09,24,13.719987
0.22,18,13.737081
0.18,22,13.755206
0.14,18,13.768754
0.05,16,13.781341
0.1,30,13.804206
0.08,26,13.823908
0.11,18,13.837197
2.71,12,13.846575
0.08,32,13.872733
0.17,32,13.896631
0.1,16,13.908685
0.15,24,13.926035
0.1,16,13.937902
0.22,16,13.950662
0.23,28,13.971543
0.11,26,13.996531
-0.04,14,14.008136
0.1,25,14.026733
0.16,26,14.052462
0.1,14,14.06332
0.05,20,14.083086
0.07,16,14.098666
0.15,32,14.122927
0.16,20,14.137505
0.1,24,14.155755
0.09,20,14.177368
0.11,24,14.195037
0.04,26,14.214122
0.14,22,14.230133
0.1,18,14.244743
0.16,32,15.48051
0.13,26,15.499356
0.16,22,15.515229
2.71,20,15.534507
0.05,18,15.547897
0.13,26,15.566694
0.1,26,15.586292
0.15,32,15.610531
0.23,20,15.625258
0.15,30,15.648769
0.08,20,15.663556
0.15,26,15.68825
0.14,24,15.706001
0.08,16,15.718111
0.09,24,15.736692
2.71,14,15.747365
2.71,32,15.772292
0.23,16,15.784766
0.04,18,15.798642
0.15,16,15.811076
0.23,26,15.831603
0.17,14,15.844901
0.13,32,15.870861
0.01,32,15.894682
2.71,14,15.905077
0.01,32,15.929579
0.14,16,15.941551
0.13,32,15.965859
2.71,18,15.987067
2.71,20,16.004655
0.13,22,16.02167
2.71,16,16.033593
0.18,24,16.051306
0.18,16,16.08615
0.17,14,16.096699
0.16,20,16.111382
2.71,14,16.121889
0.07,32,16.146609
2.71,20,16.161414
0.07,32,16.185381
0.07,14,16.19596
0.1,16,16.211948
0.02,32,16.239584
0.16,18,16.253924
0.06,24,16.275817
0.13,24,16.293233
0.07,18,16.306733
0.07,22,16.323168
2.71,14,16.334213
2.71,16,16.346499
0.16,14,16.357354
0.02,18,16.376399
2.71,20,16.391295
0.07,24,16.40898
0.15,18,16.422248
0.07,20,16.441746
0.1,28,16.462817
0.09,32,16.487294
0.1,26,16.506463
2.71,12,16.515477
0.08,18,16.528789
0.08,18,16.542157
0.22,14,16.553136
2.71,12,16.562221
0.01,32,16.585747
2.71,14,16.596142
0.12,24,16.614028
0.13,32,16.637609
2.71,14,16.647844
0.07,18,16.660882
0.08,18,16.675469
0.13,22,16.696255
0.13,26,16.715586
0.08,18,16.730176
0.1,24,16.751884
0.01,28,16.772328
0.11,26,16.791532
0.13,24,16.809974
0.22,20,16.824905
0.11,32,16.851719
0.1,30,16.893552
0.23,24,16.911366
2.71,26,16.931732
0.07,30,16.959588
0.11,24,16.984767
0.15,16,16.999886
0.1,16,17.014846
0.06,18,17.031332
0.11,16,17.046453
0.13,22,17.069118
2.71,16,17.0809
0.13,16,17.092731
0.13,28,17.113246
0.14,32,18.337085
0.13,16,18.348845
0.11,32,18.372758
0.12,30,18.394
0.23,30,18.41548
0.13,18,18.42854
2.71,22,18.444306
0.1,14,18.454833
0.13,14,18.465134
2.71,14,18.475571
0.07,16,18.48718
2.71,20,18.501572
0.12,26,18.520438
2.71,26,18.541304
0.14,20,18.562526
0.13,20,18.577182
2.71,12,18.586051
2.71,16,18.598253
0.1,20,18.612737
0.14,26,18.631248
2.71,18,18.644206
