r,l,t
0.47,35,11.095829
0.35,35,11.119669
0.11,35,11.143009
0.36,35,11.166674
0.56,35,11.190691
0.45,35,12.178814
0.08,35,12.202802
0.74,35,12.227185
0.44,35,12.251396
0.13,35,12.275301
0.63,35,12.299141
0.08,35,12.322778
0.6,35,12.352757
0.46,35,12.380515
0.4,35,12.408882
0.44,35,12.433567
0.69,35,12.46045
0.45,35,12.485653
0.65,35,12.509623
0.64,35,12.533661
0.1,35,12.557394
0.26,35,12.581833
0.11,35,12.609405
0.19,35,12.633441
0.2,35,12.657049
0.23,35,12.681004
0.38,35,12.705954
0.09,35,12.755212
0.68,35,12.779709
0.19,35,12.807699
0.26,35,12.831542
0.47,35,12.855582
0.47,35,12.879764
0.45,35,12.903658
0.75,35,12.927445
0.58,35,12.951607
0.49,35,12.976305
0.16,35,13.003755
0.35,35,13.030787
0.27,35,13.055272
0.63,35,13.079255
0.57,35,13.103072
0.49,35,13.127041
0.63,35,13.153883
0.48,35,13.177829
0.69,35,13.201959
0.63,35,13.225713
0.51,35,13.25319
0.17,35,13.27706
0.84,35,13.301086
0.47,35,13.325007
0.7,35,13.352604
0.56,35,13.376761
0.04,35,13.401731
0.08,35,13.425841
0.67,35,13.471189
0.16,35,13.495126
0.61,35,13.519153
0.82,35,13.543106
0.47,35,13.56696
0.31,35,13.591062
0.32,35,13.614772
0.32,35,13.641249
0.42,35,13.668533
0.41,35,14.650979
0.58,35,14.675049
0.31,35,14.699814
0.4,35,14.723488
0.42,35,14.747365
0.47,35,14.778054
0.5,35,14.805149
0.56,35,14.82914
0.67,35,14.855751
0.57,35,14.881508
0.56,35,14.905438
0.27,35,14.929104
0.34,35,14.955485
0.54,35,14.978657
0.75,35,15.003633
0.68,35,15.02692
0.62,35,15.050201
0.34,35,15.077735
0.29,35,15.101388
0.47,35,15.124879
0.16,35,15.165494
0.11,35,15.189527
0.28,35,15.212792
0.62,35,15.236079
0.26,35,15.259454
0.3,35,15.286243
0.38,35,15.311305
0.47,35,15.335683
0.25,35,15.359115
0.54,35,15.383475
0.36,35,15.406956
0.44,35,15.430156
0.57,35,15.453592
0.63,35,15.481197
0.47,35,15.50829
0.71,35,15.531727
0.32,35,15.555057
0.37,35,15.578438
0.46,35,15.604301
0.7,35,15.627233
0.77,35,15.650065
0.37,35,15.67334
0.69,35,15.698008
0.54,35,15.725852
0.62,35,15.749135
0.51,35,15.772392
0.65,35,15.802654
0.34,35,15.825922
0.4,35,15.852842
0.49,35,15.894225
0.53,35,15.918169
0.46,35,15.945626
0.47,35,15.971173
0.63,35,15.996154
0.12,35,16.020266
0.75,35,16.044288
0.18,35,16.068377
0.14,35,16.09258
0.25,35,17.070584
0.4,35,17.094778
0.31,35,17.120889
0.12,35,17.145534
0.54,35,17.169443
0.5,35,17.193041
0.23,35,17.216656
0.19,35,17.240133
0.48,35,17.264005
0.41,35,17.292843
0.45,35,17.317263
0.62,35,17.341694
0.52,35,17.365818
0.22,35,17.390832
0.39,35,17.415438
0.37,35,17.439237
0.5,35,17.463445
0.63,35,17.487468
0.57,35,17.515209
0.59,35,17.559228
0.68,35,17.587398
0.56,35,17.611897
0.59,35,17.635815
0.5,35,17.659658
0.29,35,17.684098
0.31,35,17.70876
0.27,35,17.736667
0.72,35,17.76104
0.41,35,17.785122
0.12,35,17.80943
0.65,35,17.842551
0.52,35,17.869623
0.41,35,17.894157
0.52,35,17.918365
0.61,35,17.946423
0.32,35,17.972083
0.45,35,17.995804
0.48,35,18.019393
0.73,35,18.042916
0.51,35,18.067161
0.56,35,18.091507
0.25,35,18.11536
0.12,35,18.138798
0.27,35,18.166172
-0.01,35,18.193438
0.7,35,18.217079
0.52,35,18.240247
0.62,35,18.263972
0.47,35,18.293138
0.52,35,18.316305
0.46,35,18.339547
0.14,35,18.362978
0.17,35,18.391272
0.39,35,18.414429
0.45,35,18.437697
0.33,35,18.461023
0.32,35,18.490953
0.79,35,18.51431
0.69,35,18.53778
0.16,35,19.494101
0.45,35,19.517463
0.44,35,19.540689
0.61,35,19.564023
0.69,35,19.587146
0.72,35,19.610309
0.55,35,19.633397
0.58,35,19.656603
0.66,35,19.6797
0.54,35,19.712244
0.54,35,19.736223
0.48,35,19.760136
0.39,35,19.783719
0.18,35,19.807989
0.5,35,19.831695
0.37,35,19.855235
0.22,35,19.885288
0.79,35,19.917745
0.44,35,19.943156
0.6,35,19.968424
0.46,35,19.992746
0.25,35,20.016361
0.32,35,20.039784
0.42,35,20.063449
0.31,35,20.087057
0.54,35,20.111161
0.47,35,20.139004
0.6,35,20.165514
0.51,35,20.189389
0.26,35,20.21351
0.56,35,20.23744
0.33,35,20.261422
0.18,35,20.285104
0.74,35,20.309392
0.45,35,20.333145
0.2,35,20.360722
0.64,35,20.3854
0.53,35,20.409432
0.6,35,20.433439
0.48,35,20.459821
0.31,35,20.483734
0.25,35,20.508032
0.1,35,20.531799
0.2,35,20.555571
0.45,35,20.583516
0.36,35,20.611598
0.31,35,20.641666
0.46,35,20.665492
0.58,35,20.689069
0.69,35,20.714406
0.51,35,20.739514
0.61,35,20.762712
0.72,35,20.79003
0.58,35,20.814071
0.56,35,20.837713
0.14,35,20.861022
0.23,35,20.884126
0.23,35,20.914706
0.39,35,21.868766
0.04,35,21.892122
0.23,35,21.922378
0.69,35,21.946522
0.6,35,21.972134
0.52,35,21.995488
0.23,35,22.018997
0.26,35,22.042269
0.82,35,22.065791
0.78,35,22.09326
0.51,35,22.117671
0.73,35,22.141796
0.52,35,22.165765
0.78,35,22.189223
0.7,35,22.213099
0.5,35,22.237009
0.64,35,22.278069
0.2,35,22.305295
0.39,35,22.328842
0.67,35,22.352245
0.68,35,22.375762
0.61,35,22.400689
0.26,35,22.426847
0.24,35,22.450761
0.47,35,22.474285
0.26,35,22.497699
0.39,35,22.524589
0.45,35,22.547795
0.71,35,22.571473
0.64,35,22.594897
0.56,35,22.618186
0.63,35,22.641673
0.67,35,22.665741
